GarciaEtAl2005SSlab_CanadaSHM6-trial modified from OpenQuake implementation, distance is rhypo. Log10 ground motion values in cgs units, PGV and Sa(T<0.1s) not valid
5.000 316.230 -2.495 -2.098 -1.886 -1.622 -1.291 -1.052 -0.755 -0.608 -0.440 -0.376 -0.329 -0.245 -0.189 -0.289 -0.406 -0.468 -0.570 -1.756 
5.000 398.110 -2.642 -2.258 -2.051 -1.798 -1.491 -1.270 -0.992 -0.870 -0.739 -0.706 -0.700 -0.648 -0.628 -0.740 -0.860 -0.920 -0.993 -2.048 
5.000 501.190 -2.804 -2.435 -2.232 -1.993 -1.718 -1.519 -1.265 -1.174 -1.090 -1.094 -1.141 -1.128 -1.155 -1.282 -1.407 -1.464 -1.499 -2.390 
5.000 630.960 -2.986 -2.631 -2.435 -2.212 -1.978 -1.805 -1.584 -1.531 -1.505 -1.558 -1.671 -1.707 -1.792 -1.939 -2.068 -2.122 -2.110 -2.795 
5.000 794.330 -3.194 -2.852 -2.664 -2.462 -2.279 -2.141 -1.958 -1.955 -2.002 -2.115 -2.312 -2.410 -2.568 -2.740 -2.876 -2.924 -2.854 -3.279 
5.000 1000.000 -3.432 -3.104 -2.926 -2.752 -2.632 -2.537 -2.403 -2.462 -2.602 -2.791 -3.092 -3.268 -3.520 -3.722 -3.866 -3.909 -3.764 -3.863 
5.250 1.000 -0.297 0.321 0.541 0.834 1.251 1.546 1.905 2.134 2.434 2.606 2.809 3.001 3.188 3.140 3.039 2.969 2.754 1.101 
5.250 1.260 -0.305 0.312 0.531 0.824 1.241 1.536 1.895 2.124 2.424 2.596 2.799 2.991 3.178 3.130 3.029 2.959 2.744 1.092 
5.250 1.580 -0.318 0.297 0.517 0.810 1.227 1.521 1.880 2.109 2.409 2.581 2.784 2.976 3.163 3.115 3.014 2.944 2.729 1.077 
5.250 2.000 -0.336 0.276 0.495 0.788 1.205 1.500 1.859 2.088 2.387 2.559 2.762 2.954 3.141 3.093 2.992 2.922 2.707 1.055 
5.250 2.510 -0.363 0.246 0.465 0.758 1.175 1.469 1.829 2.057 2.357 2.529 2.731 2.923 3.110 3.062 2.961 2.891 2.676 1.025 
5.250 3.160 -0.400 0.205 0.425 0.718 1.134 1.429 1.788 2.016 2.316 2.487 2.690 2.881 3.069 3.020 2.919 2.849 2.635 0.984 
5.250 3.980 -0.447 0.153 0.373 0.666 1.082 1.376 1.735 1.964 2.263 2.434 2.636 2.828 3.015 2.966 2.865 2.795 2.581 0.931 
5.250 5.010 -0.505 0.090 0.310 0.602 1.019 1.312 1.671 1.899 2.198 2.369 2.571 2.762 2.949 2.900 2.799 2.728 2.515 0.866 
5.250 6.310 -0.573 0.017 0.236 0.528 0.944 1.238 1.597 1.825 2.123 2.293 2.495 2.685 2.871 2.823 2.721 2.651 2.438 0.791 
5.250 7.940 -0.648 -0.065 0.154 0.446 0.862 1.155 1.513 1.741 2.038 2.208 2.409 2.599 2.784 2.736 2.634 2.564 2.351 0.707 
5.250 10.000 -0.728 -0.154 0.066 0.358 0.773 1.066 1.423 1.650 1.947 2.116 2.316 2.505 2.689 2.640 2.539 2.469 2.257 0.615 
5.250 12.590 -0.813 -0.247 -0.028 0.264 0.678 0.971 1.328 1.554 1.849 2.018 2.216 2.404 2.588 2.538 2.437 2.367 2.156 0.518 
5.250 15.850 -0.901 -0.344 -0.125 0.167 0.580 0.872 1.228 1.453 1.747 1.915 2.111 2.298 2.480 2.431 2.329 2.259 2.049 0.416 
5.250 19.950 -0.990 -0.443 -0.224 0.067 0.479 0.770 1.125 1.349 1.641 1.807 2.002 2.187 2.367 2.317 2.215 2.145 1.937 0.310 
5.250 25.120 -1.081 -0.544 -0.326 -0.036 0.375 0.665 1.019 1.241 1.531 1.695 1.887 2.071 2.249 2.197 2.095 2.025 1.819 0.201 
5.250 31.620 -1.173 -0.648 -0.429 -0.140 0.268 0.557 0.909 1.130 1.417 1.578 1.767 1.948 2.123 2.071 1.968 1.899 1.695 0.087 
5.250 39.810 -1.267 -0.753 -0.535 -0.247 0.159 0.446 0.797 1.015 1.298 1.457 1.641 1.819 1.991 1.937 1.834 1.765 1.564 -0.031 
5.250 50.120 -1.362 -0.860 -0.642 -0.356 0.047 0.332 0.680 0.895 1.174 1.328 1.508 1.682 1.849 1.794 1.690 1.621 1.424 -0.155 
5.250 63.100 -1.459 -0.969 -0.752 -0.467 -0.068 0.213 0.559 0.770 1.043 1.192 1.365 1.534 1.695 1.638 1.535 1.466 1.273 -0.285 
5.250 79.430 -1.558 -1.081 -0.865 -0.582 -0.188 0.090 0.431 0.638 0.903 1.047 1.211 1.374 1.528 1.469 1.364 1.296 1.109 -0.423 
5.250 100.000 -1.660 -1.196 -0.981 -0.701 -0.313 -0.039 0.297 0.497 0.753 0.890 1.043 1.199 1.343 1.281 1.175 1.108 0.928 -0.571 
5.250 125.890 -1.766 -1.315 -1.101 -0.824 -0.445 -0.176 0.154 0.346 0.591 0.717 0.858 1.003 1.136 1.070 0.963 0.897 0.726 -0.732 
5.250 158.490 -1.877 -1.439 -1.227 -0.954 -0.585 -0.323 -0.001 0.181 0.412 0.526 0.650 0.783 0.901 0.830 0.722 0.657 0.498 -0.908 
5.250 199.530 -1.993 -1.569 -1.359 -1.092 -0.736 -0.482 -0.170 0.000 0.212 0.311 0.414 0.532 0.631 0.554 0.445 0.380 0.236 -1.105 
5.250 251.190 -2.118 -1.707 -1.500 -1.240 -0.899 -0.657 -0.357 -0.202 -0.014 0.067 0.143 0.241 0.318 0.232 0.121 0.058 -0.067 -1.326 
5.250 316.230 -2.253 -1.856 -1.652 -1.399 -1.079 -0.850 -0.566 -0.431 -0.272 -0.215 -0.172 -0.099 -0.052 -0.147 -0.261 -0.321 -0.423 -1.579 
5.250 398.110 -2.399 -2.016 -1.816 -1.575 -1.280 -1.068 -0.803 -0.693 -0.571 -0.545 -0.543 -0.501 -0.491 -0.598 -0.715 -0.774 -0.846 -1.871 
5.250 501.190 -2.562 -2.192 -1.998 -1.770 -1.507 -1.317 -1.077 -0.997 -0.921 -0.933 -0.984 -0.981 -1.017 -1.140 -1.261 -1.317 -1.352 -2.214 
5.250 630.960 -2.744 -2.388 -2.200 -1.989 -1.766 -1.603 -1.395 -1.354 -1.336 -1.397 -1.514 -1.560 -1.655 -1.797 -1.923 -1.975 -1.963 -2.618 
5.250 794.330 -2.951 -2.609 -2.429 -2.239 -2.067 -1.939 -1.769 -1.777 -1.833 -1.954 -2.154 -2.263 -2.431 -2.598 -2.731 -2.777 -2.707 -3.102 
5.250 1000.000 -3.189 -2.862 -2.692 -2.528 -2.420 -2.335 -2.215 -2.285 -2.433 -2.630 -2.935 -3.122 -3.382 -3.580 -3.721 -3.762 -3.617 -3.686 
5.500 1.000 -0.170 0.444 0.655 0.937 1.342 1.627 1.973 2.190 2.480 2.644 2.843 3.024 3.202 3.159 3.060 2.992 2.777 1.157 
5.500 1.260 -0.174 0.438 0.650 0.931 1.336 1.621 1.967 2.184 2.475 2.639 2.837 3.018 3.196 3.153 3.054 2.986 2.771 1.151 
5.500 1.580 -0.180 0.429 0.641 0.922 1.327 1.612 1.958 2.175 2.466 2.630 2.828 3.009 3.187 3.144 3.045 2.977 2.762 1.142 
5.500 2.000 -0.191 0.416 0.628 0.909 1.314 1.599 1.945 2.162 2.452 2.616 2.815 2.996 3.173 3.130 3.031 2.963 2.749 1.129 
5.500 2.510 -0.207 0.397 0.608 0.890 1.295 1.579 1.925 2.142 2.433 2.596 2.795 2.975 3.153 3.110 3.011 2.943 2.729 1.109 
5.500 3.160 -0.231 0.369 0.581 0.862 1.267 1.552 1.898 2.114 2.405 2.568 2.766 2.947 3.124 3.081 2.982 2.914 2.700 1.081 
5.500 3.980 -0.265 0.332 0.543 0.825 1.229 1.514 1.859 2.076 2.366 2.529 2.727 2.908 3.085 3.042 2.943 2.875 2.661 1.042 
5.500 5.010 -0.309 0.283 0.494 0.775 1.180 1.464 1.810 2.026 2.316 2.479 2.677 2.857 3.034 2.990 2.891 2.823 2.610 0.992 
5.500 6.310 -0.364 0.222 0.434 0.715 1.119 1.403 1.748 1.964 2.254 2.416 2.614 2.793 2.970 2.926 2.827 2.759 2.546 0.930 
5.500 7.940 -0.428 0.151 0.362 0.643 1.047 1.331 1.676 1.892 2.180 2.342 2.539 2.718 2.894 2.850 2.751 2.683 2.470 0.857 
5.500 10.000 -0.501 0.071 0.282 0.563 0.966 1.249 1.594 1.809 2.097 2.258 2.454 2.632 2.808 2.763 2.664 2.596 2.384 0.774 
5.500 12.590 -0.580 -0.016 0.195 0.475 0.877 1.160 1.504 1.719 2.006 2.166 2.361 2.538 2.712 2.668 2.569 2.500 2.289 0.682 
5.500 15.850 -0.664 -0.109 0.102 0.382 0.783 1.066 1.409 1.622 1.908 2.067 2.260 2.436 2.609 2.564 2.465 2.397 2.187 0.585 
5.500 19.950 -0.751 -0.206 0.005 0.285 0.685 0.966 1.309 1.521 1.804 1.962 2.153 2.328 2.499 2.453 2.354 2.286 2.078 0.482 
5.500 25.120 -0.841 -0.305 -0.095 0.184 0.583 0.863 1.204 1.415 1.696 1.852 2.041 2.213 2.382 2.336 2.236 2.168 1.962 0.374 
5.500 31.620 -0.932 -0.407 -0.197 0.081 0.477 0.756 1.096 1.305 1.583 1.737 1.922 2.092 2.258 2.211 2.111 2.043 1.839 0.262 
5.500 39.810 -1.025 -0.512 -0.302 -0.025 0.369 0.646 0.984 1.190 1.465 1.616 1.797 1.964 2.126 2.078 1.977 1.910 1.709 0.144 
5.500 50.120 -1.119 -0.618 -0.409 -0.133 0.258 0.533 0.868 1.071 1.341 1.488 1.664 1.827 1.985 1.935 1.834 1.767 1.569 0.021 
5.500 63.100 -1.216 -0.727 -0.518 -0.245 0.142 0.415 0.747 0.946 1.211 1.353 1.522 1.680 1.832 1.780 1.679 1.612 1.419 -0.109 
5.500 79.430 -1.315 -0.839 -0.631 -0.359 0.023 0.292 0.620 0.814 1.071 1.208 1.368 1.521 1.665 1.610 1.509 1.443 1.255 -0.246 
5.500 100.000 -1.417 -0.954 -0.747 -0.478 -0.102 0.162 0.486 0.674 0.922 1.050 1.200 1.345 1.480 1.423 1.320 1.254 1.075 -0.394 
5.500 125.890 -1.523 -1.073 -0.867 -0.601 -0.234 0.025 0.342 0.523 0.759 0.878 1.015 1.150 1.273 1.212 1.108 1.043 0.873 -0.555 
5.500 158.490 -1.634 -1.197 -0.993 -0.731 -0.374 -0.122 0.188 0.359 0.580 0.687 0.807 0.930 1.038 0.972 0.867 0.803 0.645 -0.732 
5.500 199.530 -1.751 -1.327 -1.125 -0.869 -0.524 -0.281 0.019 0.177 0.380 0.472 0.572 0.678 0.769 0.696 0.590 0.527 0.383 -0.928 
5.500 251.190 -1.876 -1.465 -1.266 -1.016 -0.688 -0.455 -0.168 -0.025 0.155 0.228 0.301 0.388 0.455 0.375 0.266 0.205 0.080 -1.149 
5.500 316.230 -2.010 -1.613 -1.417 -1.176 -0.868 -0.648 -0.377 -0.254 -0.103 -0.054 -0.015 0.048 0.086 -0.004 -0.116 -0.175 -0.277 -1.402 
5.500 398.110 -2.157 -1.774 -1.582 -1.352 -1.068 -0.866 -0.615 -0.516 -0.402 -0.384 -0.386 -0.354 -0.353 -0.456 -0.570 -0.627 -0.699 -1.694 
5.500 501.190 -2.319 -1.950 -1.763 -1.546 -1.295 -1.115 -0.888 -0.820 -0.752 -0.772 -0.827 -0.835 -0.880 -0.998 -1.116 -1.170 -1.205 -2.037 
5.500 630.960 -2.502 -2.146 -1.966 -1.766 -1.555 -1.402 -1.206 -1.177 -1.168 -1.236 -1.356 -1.413 -1.517 -1.654 -1.778 -1.828 -1.817 -2.442 
5.500 794.330 -2.709 -2.367 -2.195 -2.016 -1.856 -1.737 -1.580 -1.600 -1.665 -1.793 -1.997 -2.116 -2.294 -2.455 -2.586 -2.630 -2.560 -2.925 
5.500 1000.000 -2.947 -2.619 -2.457 -2.305 -2.209 -2.133 -2.026 -2.107 -2.265 -2.469 -2.778 -2.975 -3.245 -3.438 -3.576 -3.615 -3.471 -3.509 
5.750 1.000 -0.046 0.563 0.766 1.036 1.429 1.704 2.037 2.242 2.523 2.679 2.873 3.043 3.210 3.172 3.076 3.010 2.796 1.207 
5.750 1.260 -0.047 0.559 0.763 1.033 1.426 1.701 2.033 2.238 2.520 2.675 2.870 3.039 3.207 3.169 3.073 3.006 2.792 1.204 
5.750 1.580 -0.050 0.554 0.758 1.028 1.421 1.696 2.028 2.233 2.514 2.670 2.864 3.034 3.202 3.163 3.067 3.001 2.787 1.199 
5.750 2.000 -0.056 0.546 0.750 1.020 1.413 1.688 2.020 2.225 2.506 2.662 2.856 3.026 3.194 3.155 3.059 2.993 2.779 1.191 
5.750 2.510 -0.065 0.535 0.738 1.008 1.401 1.676 2.008 2.213 2.494 2.650 2.844 3.013 3.181 3.143 3.047 2.980 2.766 1.179 
5.750 3.160 -0.079 0.517 0.721 0.991 1.383 1.658 1.991 2.195 2.476 2.632 2.826 2.995 3.163 3.124 3.028 2.962 2.748 1.161 
5.750 3.980 -0.100 0.492 0.695 0.965 1.358 1.632 1.965 2.170 2.450 2.606 2.799 2.969 3.136 3.098 3.001 2.935 2.721 1.135 
5.750 5.010 -0.131 0.457 0.660 0.930 1.323 1.597 1.929 2.134 2.414 2.570 2.763 2.932 3.099 3.060 2.964 2.898 2.685 1.099 
5.750 6.310 -0.171 0.411 0.614 0.884 1.276 1.550 1.883 2.087 2.367 2.522 2.715 2.883 3.050 3.011 2.915 2.849 2.636 1.052 
5.750 7.940 -0.223 0.353 0.557 0.826 1.218 1.492 1.824 2.028 2.307 2.461 2.654 2.822 2.988 2.949 2.853 2.787 2.574 0.992 
5.750 10.000 -0.285 0.284 0.488 0.757 1.148 1.422 1.753 1.957 2.236 2.389 2.581 2.748 2.914 2.874 2.778 2.712 2.500 0.920 
5.750 12.590 -0.355 0.206 0.409 0.678 1.069 1.342 1.673 1.875 2.153 2.306 2.496 2.663 2.827 2.788 2.692 2.625 2.414 0.838 
5.750 15.850 -0.433 0.120 0.323 0.592 0.981 1.254 1.584 1.786 2.062 2.214 2.403 2.568 2.731 2.691 2.595 2.529 2.319 0.748 
5.750 19.950 -0.516 0.028 0.231 0.499 0.887 1.159 1.488 1.689 1.964 2.114 2.301 2.465 2.626 2.585 2.489 2.423 2.214 0.649 
5.750 25.120 -0.602 -0.069 0.134 0.401 0.788 1.059 1.387 1.586 1.859 2.007 2.191 2.353 2.512 2.471 2.374 2.308 2.102 0.545 
5.750 31.620 -0.692 -0.169 0.033 0.300 0.685 0.954 1.281 1.478 1.748 1.894 2.075 2.235 2.391 2.349 2.251 2.186 1.981 0.434 
5.750 39.810 -0.784 -0.272 -0.070 0.196 0.578 0.846 1.170 1.365 1.631 1.774 1.951 2.108 2.260 2.217 2.119 2.054 1.852 0.318 
5.750 50.120 -0.878 -0.378 -0.176 0.088 0.467 0.733 1.055 1.247 1.508 1.647 1.819 1.972 2.120 2.075 1.977 1.912 1.714 0.196 
5.750 63.100 -0.974 -0.486 -0.285 -0.023 0.353 0.616 0.935 1.122 1.378 1.513 1.678 1.826 1.968 1.921 1.822 1.758 1.564 0.067 
5.750 79.430 -1.073 -0.597 -0.397 -0.137 0.233 0.493 0.808 0.991 1.239 1.368 1.525 1.666 1.801 1.752 1.653 1.588 1.401 -0.070 
5.750 100.000 -1.175 -0.712 -0.513 -0.255 0.109 0.364 0.674 0.851 1.090 1.211 1.357 1.491 1.617 1.564 1.464 1.401 1.221 -0.218 
5.750 125.890 -1.281 -0.831 -0.633 -0.379 -0.023 0.227 0.531 0.700 0.927 1.039 1.172 1.296 1.410 1.354 1.253 1.190 1.019 -0.379 
5.750 158.490 -1.392 -0.955 -0.759 -0.508 -0.163 0.080 0.376 0.536 0.748 0.848 0.964 1.076 1.175 1.114 1.012 0.950 0.791 -0.555 
5.750 199.530 -1.508 -1.085 -0.891 -0.646 -0.313 -0.079 0.208 0.355 0.549 0.633 0.729 0.825 0.906 0.838 0.734 0.674 0.530 -0.751 
5.750 251.190 -1.633 -1.223 -1.032 -0.793 -0.476 -0.253 0.021 0.152 0.323 0.388 0.458 0.534 0.592 0.517 0.411 0.352 0.226 -0.972 
5.750 316.230 -1.768 -1.371 -1.183 -0.953 -0.656 -0.447 -0.188 -0.076 0.065 0.106 0.143 0.194 0.223 0.138 0.029 -0.028 -0.130 -1.225 
5.750 398.110 -1.915 -1.532 -1.348 -1.128 -0.857 -0.664 -0.426 -0.338 -0.233 -0.223 -0.228 -0.208 -0.216 -0.313 -0.425 -0.480 -0.552 -1.518 
5.750 501.190 -2.077 -1.708 -1.529 -1.323 -1.084 -0.913 -0.699 -0.642 -0.584 -0.611 -0.670 -0.688 -0.743 -0.855 -0.971 -1.023 -1.059 -1.860 
5.750 630.960 -2.259 -1.904 -1.731 -1.543 -1.343 -1.200 -1.017 -0.999 -0.999 -1.075 -1.199 -1.267 -1.380 -1.512 -1.633 -1.681 -1.670 -2.265 
5.750 794.330 -2.466 -2.125 -1.960 -1.793 -1.644 -1.535 -1.391 -1.423 -1.496 -1.632 -1.840 -1.970 -2.156 -2.313 -2.441 -2.483 -2.413 -2.749 
5.750 1000.000 -2.705 -2.377 -2.223 -2.082 -1.997 -1.931 -1.837 -1.930 -2.096 -2.308 -2.620 -2.828 -3.108 -3.295 -3.431 -3.468 -3.324 -3.332 
6.000 1.000 0.076 0.679 0.875 1.133 1.514 1.779 2.098 2.291 2.562 2.710 2.899 3.057 3.215 3.181 3.088 3.023 2.810 1.255 
