GarciaEtAl2005SSlab_CanadaSHM6-trial modified from OpenQuake implementation, distance is rhypo. Log10 ground motion values in cgs units, PGV and Sa(T<0.1s) not valid
          14 31 18 : nmag, ndist, nperiod
          10.000 5.000 4.000 3.000 2.000 1.500 1.000 0.750 0.500 0.400 0.300 0.200 0.100 0.070 0.050 0.040 PGA PGV 
          0.567 0.567 0.583 0.605 0.607 0.645 0.638 0.631 0.609 0.626 0.637 0.644 0.770 0.775 0.773 0.733 0.657 0.593
4.750 1.000 -0.375 0.283 0.557 0.913 1.352 1.660 2.033 2.262 2.550 2.710 2.890 3.044 3.187 3.123 3.038 2.985 2.811 1.192 
4.750 1.260 -0.398 0.257 0.531 0.888 1.327 1.634 2.008 2.237 2.526 2.687 2.866 3.020 3.163 3.099 3.014 2.961 2.787 1.167 
4.750 1.580 -0.431 0.222 0.496 0.852 1.292 1.600 1.974 2.204 2.492 2.654 2.833 2.988 3.131 3.067 2.981 2.927 2.753 1.132 
4.750 2.000 -0.474 0.176 0.449 0.806 1.246 1.554 1.929 2.159 2.449 2.610 2.790 2.945 3.089 3.024 2.937 2.883 2.708 1.087 
4.750 2.510 -0.528 0.118 0.391 0.748 1.189 1.498 1.873 2.104 2.394 2.556 2.736 2.892 3.035 2.970 2.882 2.828 2.652 1.031 
4.750 3.160 -0.592 0.049 0.323 0.680 1.121 1.430 1.806 2.038 2.329 2.491 2.672 2.828 2.971 2.906 2.817 2.761 2.586 0.964 
4.750 3.980 -0.665 -0.029 0.245 0.602 1.044 1.353 1.730 1.963 2.255 2.417 2.599 2.756 2.899 2.832 2.742 2.686 2.510 0.887 
4.750 5.010 -0.744 -0.114 0.160 0.517 0.959 1.270 1.647 1.880 2.173 2.336 2.518 2.675 2.818 2.751 2.659 2.602 2.426 0.803 
4.750 6.310 -0.828 -0.204 0.070 0.427 0.870 1.180 1.559 1.792 2.086 2.249 2.431 2.589 2.731 2.663 2.570 2.512 2.336 0.714 
4.750 7.940 -0.914 -0.298 -0.025 0.333 0.776 1.086 1.466 1.700 1.993 2.157 2.339 2.497 2.639 2.570 2.476 2.417 2.241 0.620 
4.750 10.000 -1.003 -0.395 -0.122 0.236 0.679 0.989 1.369 1.604 1.898 2.061 2.243 2.401 2.542 2.472 2.377 2.318 2.142 0.522 
4.750 12.590 -1.093 -0.494 -0.221 0.137 0.579 0.890 1.270 1.505 1.799 1.961 2.143 2.301 2.441 2.370 2.274 2.214 2.038 0.421 
4.750 15.850 -1.184 -0.595 -0.321 0.036 0.478 0.789 1.169 1.403 1.696 1.859 2.039 2.197 2.335 2.263 2.166 2.105 1.931 0.317 
4.750 19.950 -1.275 -0.697 -0.423 -0.067 0.375 0.685 1.065 1.299 1.591 1.752 1.931 2.088 2.225 2.152 2.053 1.992 1.819 0.211 
4.750 25.120 -1.367 -0.800 -0.527 -0.171 0.270 0.580 0.959 1.191 1.482 1.642 1.818 1.974 2.109 2.035 1.935 1.874 1.702 0.101 
4.750 31.620 -1.460 -0.904 -0.631 -0.276 0.163 0.472 0.850 1.081 1.369 1.527 1.700 1.854 1.986 1.911 1.810 1.749 1.579 -0.013 
4.750 39.810 -1.554 -1.010 -0.737 -0.383 0.054 0.361 0.737 0.967 1.252 1.407 1.576 1.727 1.856 1.779 1.678 1.616 1.449 -0.130 
4.750 50.120 -1.649 -1.117 -0.845 -0.492 -0.058 0.247 0.621 0.848 1.129 1.280 1.445 1.592 1.716 1.637 1.535 1.474 1.310 -0.253 
4.750 63.100 -1.746 -1.227 -0.956 -0.604 -0.174 0.129 0.500 0.723 0.999 1.146 1.304 1.447 1.565 1.484 1.381 1.319 1.160 -0.383 
4.750 79.430 -1.845 -1.339 -1.068 -0.719 -0.294 0.006 0.374 0.592 0.860 1.001 1.151 1.288 1.399 1.315 1.212 1.150 0.997 -0.521 
4.750 100.000 -1.947 -1.454 -1.185 -0.838 -0.419 -0.124 0.240 0.452 0.711 0.845 0.984 1.113 1.215 1.128 1.024 0.963 0.817 -0.669 
4.750 125.890 -2.053 -1.573 -1.305 -0.961 -0.550 -0.261 0.097 0.301 0.549 0.673 0.799 0.919 1.009 0.918 0.812 0.752 0.615 -0.829 
4.750 158.490 -2.163 -1.697 -1.431 -1.091 -0.690 -0.407 -0.058 0.137 0.370 0.482 0.592 0.699 0.775 0.679 0.572 0.512 0.387 -1.005 
4.750 199.530 -2.280 -1.828 -1.563 -1.229 -0.841 -0.566 -0.227 -0.044 0.171 0.267 0.357 0.448 0.505 0.403 0.294 0.236 0.126 -1.202 
4.750 251.190 -2.405 -1.966 -1.704 -1.377 -1.004 -0.741 -0.413 -0.246 -0.055 0.023 0.086 0.158 0.192 0.082 -0.029 -0.086 -0.177 -1.423 
4.750 316.230 -2.539 -2.114 -1.855 -1.536 -1.184 -0.934 -0.623 -0.475 -0.313 -0.259 -0.229 -0.182 -0.177 -0.297 -0.411 -0.465 -0.533 -1.676 
4.750 398.110 -2.686 -2.274 -2.020 -1.712 -1.385 -1.152 -0.860 -0.737 -0.611 -0.588 -0.600 -0.584 -0.616 -0.748 -0.865 -0.917 -0.956 -1.968 
4.750 501.190 -2.849 -2.451 -2.201 -1.907 -1.612 -1.401 -1.133 -1.041 -0.962 -0.977 -1.041 -1.064 -1.143 -1.290 -1.412 -1.461 -1.462 -2.310 
4.750 630.960 -3.031 -2.647 -2.404 -2.126 -1.871 -1.688 -1.451 -1.398 -1.377 -1.440 -1.571 -1.643 -1.780 -1.947 -2.073 -2.119 -2.073 -2.715 
4.750 794.330 -3.238 -2.868 -2.633 -2.376 -2.172 -2.023 -1.826 -1.821 -1.874 -1.998 -2.212 -2.346 -2.557 -2.748 -2.881 -2.921 -2.817 -3.199 
4.750 1000.000 -3.476 -3.120 -2.895 -2.665 -2.525 -2.419 -2.271 -2.329 -2.474 -2.673 -2.992 -3.205 -3.508 -3.730 -3.871 -3.905 -3.727 -3.783 
5.000 1.000 -0.233 0.420 0.685 1.030 1.457 1.754 2.114 2.331 2.609 2.762 2.936 3.079 3.212 3.154 3.073 3.022 2.848 1.260 
5.000 1.260 -0.247 0.404 0.669 1.014 1.441 1.739 2.098 2.315 2.594 2.746 2.921 3.064 3.197 3.139 3.057 3.007 2.832 1.245 
5.000 1.580 -0.268 0.380 0.646 0.991 1.418 1.716 2.076 2.293 2.572 2.725 2.900 3.043 3.176 3.117 3.035 2.984 2.810 1.222 
5.000 2.000 -0.297 0.348 0.613 0.958 1.386 1.684 2.044 2.262 2.541 2.694 2.870 3.013 3.146 3.087 3.004 2.953 2.779 1.190 
5.000 2.510 -0.337 0.304 0.570 0.915 1.343 1.641 2.002 2.220 2.500 2.653 2.829 2.973 3.106 3.047 2.963 2.911 2.737 1.148 
5.000 3.160 -0.388 0.249 0.515 0.860 1.288 1.587 1.949 2.167 2.448 2.602 2.778 2.922 3.055 2.995 2.911 2.858 2.684 1.094 
5.000 3.980 -0.449 0.183 0.449 0.794 1.223 1.522 1.884 2.104 2.385 2.539 2.716 2.860 2.994 2.933 2.847 2.794 2.619 1.029 
5.000 5.010 -0.519 0.108 0.373 0.719 1.148 1.448 1.811 2.031 2.313 2.467 2.644 2.789 2.922 2.861 2.774 2.720 2.545 0.955 
5.000 6.310 -0.596 0.024 0.290 0.635 1.065 1.365 1.729 1.950 2.232 2.387 2.564 2.710 2.843 2.780 2.692 2.637 2.462 0.872 
5.000 7.940 -0.679 -0.065 0.200 0.546 0.976 1.276 1.641 1.862 2.146 2.300 2.477 2.624 2.756 2.693 2.603 2.547 2.372 0.783 
5.000 10.000 -0.764 -0.159 0.106 0.452 0.882 1.183 1.548 1.770 2.054 2.208 2.385 2.532 2.663 2.599 2.508 2.452 2.277 0.689 
5.000 12.590 -0.852 -0.256 0.010 0.355 0.785 1.086 1.452 1.674 1.957 2.112 2.288 2.435 2.565 2.500 2.408 2.351 2.176 0.591 
5.000 15.850 -0.942 -0.355 -0.090 0.256 0.686 0.986 1.352 1.574 1.857 2.011 2.187 2.333 2.462 2.396 2.302 2.244 2.070 0.489 
5.000 19.950 -1.033 -0.456 -0.191 0.154 0.584 0.884 1.250 1.471 1.753 1.906 2.081 2.226 2.354 2.286 2.192 2.133 1.960 0.383 
5.000 25.120 -1.125 -0.558 -0.293 0.051 0.480 0.779 1.144 1.365 1.646 1.798 1.970 2.114 2.239 2.171 2.075 2.016 1.844 0.275 
5.000 31.620 -1.217 -0.662 -0.398 -0.054 0.373 0.672 1.036 1.255 1.534 1.684 1.853 1.996 2.118 2.048 1.951 1.892 1.723 0.162 
5.000 39.810 -1.311 -0.768 -0.504 -0.160 0.264 0.561 0.925 1.142 1.418 1.565 1.730 1.870 1.989 1.918 1.820 1.760 1.593 0.045 
5.000 50.120 -1.406 -0.875 -0.611 -0.269 0.152 0.448 0.809 1.023 1.295 1.439 1.599 1.736 1.850 1.777 1.678 1.618 1.455 -0.078 
5.000 63.100 -1.503 -0.985 -0.721 -0.381 0.037 0.330 0.688 0.899 1.166 1.305 1.459 1.591 1.700 1.624 1.524 1.465 1.306 -0.207 
5.000 79.430 -1.602 -1.097 -0.834 -0.496 -0.082 0.207 0.562 0.768 1.028 1.161 1.307 1.433 1.535 1.456 1.355 1.296 1.143 -0.345 
5.000 100.000 -1.704 -1.212 -0.950 -0.615 -0.207 0.078 0.428 0.629 0.879 1.005 1.141 1.259 1.351 1.270 1.168 1.109 0.963 -0.492 
5.000 125.890 -1.810 -1.331 -1.071 -0.738 -0.339 -0.059 0.285 0.478 0.717 0.833 0.956 1.065 1.146 1.060 0.957 0.899 0.762 -0.652 
5.000 158.490 -1.921 -1.455 -1.196 -0.868 -0.479 -0.206 0.131 0.314 0.539 0.643 0.749 0.846 0.912 0.821 0.716 0.659 0.534 -0.829 
5.000 199.530 -2.038 -1.585 -1.329 -1.006 -0.629 -0.365 -0.038 0.133 0.339 0.428 0.514 0.595 0.642 0.546 0.439 0.383 0.273 -1.025 
5.000 251.190 -2.162 -1.723 -1.470 -1.153 -0.793 -0.539 -0.225 -0.069 0.114 0.184 0.243 0.305 0.329 0.224 0.116 0.061 -0.031 -1.246 
5.000 316.230 -2.297 -1.872 -1.621 -1.313 -0.973 -0.733 -0.434 -0.298 -0.144 -0.098 -0.072 -0.035 -0.040 -0.154 -0.266 -0.318 -0.387 -1.499 
