GarciaEtAl2005SSlab_CanadaSHM6-trial modified from OpenQuake implementation, distance is rhypo. Log10 ground motion values in cgs units, PGV and Sa(T<0.1s) not valid
5.000 316.230 -2.491 -2.098 -1.886 -1.628 -1.337 -1.127 -0.845 -0.710 -0.558 -0.503 -0.462 -0.372 -0.248 -0.305 -0.380 -0.446 -0.589 -1.880 
5.000 398.110 -2.638 -2.258 -2.051 -1.804 -1.538 -1.345 -1.083 -0.973 -0.857 -0.832 -0.833 -0.775 -0.687 -0.756 -0.835 -0.898 -1.011 -2.173 
5.000 501.190 -2.801 -2.435 -2.232 -1.999 -1.765 -1.593 -1.356 -1.277 -1.208 -1.221 -1.274 -1.255 -1.213 -1.298 -1.381 -1.441 -1.517 -2.515 
5.000 630.960 -2.983 -2.631 -2.435 -2.218 -2.024 -1.880 -1.674 -1.634 -1.623 -1.684 -1.804 -1.834 -1.851 -1.955 -2.043 -2.099 -2.129 -2.920 
5.000 794.330 -3.190 -2.852 -2.664 -2.468 -2.325 -2.215 -2.049 -2.057 -2.120 -2.242 -2.444 -2.537 -2.627 -2.756 -2.851 -2.902 -2.872 -3.404 
5.000 1000.000 -3.428 -3.104 -2.926 -2.758 -2.678 -2.611 -2.494 -2.564 -2.720 -2.917 -3.225 -3.396 -3.579 -3.738 -3.841 -3.886 -3.783 -3.987 
5.250 1.000 -0.294 0.321 0.541 0.828 1.204 1.471 1.814 2.032 2.316 2.479 2.676 2.874 3.130 3.124 3.064 2.991 2.736 0.977 
5.250 1.260 -0.302 0.312 0.531 0.818 1.194 1.461 1.805 2.022 2.306 2.469 2.666 2.864 3.120 3.114 3.054 2.981 2.726 0.967 
5.250 1.580 -0.314 0.297 0.517 0.804 1.180 1.447 1.790 2.007 2.291 2.454 2.651 2.849 3.105 3.099 3.039 2.966 2.711 0.952 
5.250 2.000 -0.333 0.276 0.495 0.782 1.158 1.425 1.768 1.985 2.270 2.433 2.629 2.827 3.083 3.077 3.017 2.944 2.689 0.931 
5.250 2.510 -0.359 0.246 0.465 0.752 1.128 1.395 1.738 1.955 2.239 2.402 2.599 2.796 3.052 3.046 2.986 2.913 2.658 0.900 
5.250 3.160 -0.396 0.205 0.425 0.712 1.088 1.354 1.697 1.914 2.198 2.361 2.557 2.754 3.010 3.004 2.944 2.871 2.616 0.859 
5.250 3.980 -0.443 0.153 0.373 0.660 1.035 1.302 1.645 1.861 2.145 2.308 2.504 2.701 2.956 2.950 2.890 2.817 2.562 0.806 
5.250 5.010 -0.501 0.090 0.310 0.596 0.972 1.238 1.581 1.797 2.080 2.243 2.438 2.635 2.890 2.884 2.824 2.751 2.496 0.741 
5.250 6.310 -0.569 0.017 0.236 0.522 0.898 1.164 1.506 1.722 2.005 2.167 2.362 2.558 2.812 2.807 2.746 2.673 2.419 0.666 
5.250 7.940 -0.644 -0.065 0.154 0.440 0.815 1.081 1.423 1.639 1.921 2.082 2.276 2.472 2.726 2.720 2.659 2.586 2.333 0.582 
5.250 10.000 -0.725 -0.154 0.066 0.352 0.726 0.991 1.333 1.548 1.829 1.990 2.183 2.378 2.631 2.624 2.564 2.491 2.238 0.490 
5.250 12.590 -0.809 -0.247 -0.028 0.258 0.631 0.896 1.237 1.452 1.732 1.891 2.083 2.277 2.529 2.522 2.462 2.389 2.137 0.393 
5.250 15.850 -0.897 -0.344 -0.125 0.161 0.533 0.797 1.138 1.351 1.630 1.788 1.978 2.171 2.422 2.414 2.354 2.281 2.030 0.291 
5.250 19.950 -0.986 -0.443 -0.224 0.061 0.432 0.695 1.034 1.247 1.523 1.681 1.869 2.060 2.309 2.301 2.240 2.168 1.918 0.186 
5.250 25.120 -1.077 -0.544 -0.326 -0.042 0.328 0.590 0.928 1.139 1.413 1.569 1.754 1.944 2.190 2.181 2.120 2.048 1.800 0.076 
5.250 31.620 -1.169 -0.648 -0.429 -0.146 0.221 0.482 0.819 1.028 1.299 1.452 1.634 1.821 2.065 2.055 1.994 1.922 1.676 -0.038 
5.250 39.810 -1.263 -0.753 -0.535 -0.253 0.112 0.371 0.706 0.912 1.180 1.330 1.508 1.692 1.932 1.921 1.859 1.788 1.545 -0.156 
5.250 50.120 -1.358 -0.860 -0.642 -0.362 0.000 0.257 0.589 0.793 1.056 1.202 1.375 1.555 1.790 1.778 1.715 1.644 1.405 -0.279 
5.250 63.100 -1.455 -0.969 -0.752 -0.473 -0.115 0.139 0.468 0.667 0.925 1.066 1.232 1.407 1.637 1.622 1.560 1.489 1.255 -0.410 
5.250 79.430 -1.554 -1.081 -0.865 -0.588 -0.235 0.016 0.341 0.535 0.785 0.921 1.079 1.247 1.469 1.453 1.389 1.319 1.091 -0.548 
5.250 100.000 -1.656 -1.196 -0.981 -0.707 -0.360 -0.114 0.206 0.395 0.636 0.763 0.911 1.072 1.284 1.265 1.200 1.130 0.910 -0.696 
5.250 125.890 -1.762 -1.315 -1.101 -0.830 -0.492 -0.251 0.063 0.244 0.473 0.591 0.725 0.876 1.077 1.054 0.988 0.919 0.708 -0.857 
5.250 158.490 -1.873 -1.439 -1.227 -0.960 -0.632 -0.398 -0.092 0.079 0.294 0.400 0.517 0.656 0.842 0.814 0.747 0.679 0.480 -1.033 
5.250 199.530 -1.990 -1.569 -1.359 -1.098 -0.782 -0.557 -0.260 -0.102 0.094 0.185 0.282 0.405 0.573 0.538 0.470 0.403 0.218 -1.229 
5.250 251.190 -2.114 -1.707 -1.500 -1.246 -0.946 -0.731 -0.447 -0.304 -0.131 -0.060 0.011 0.114 0.259 0.216 0.146 0.081 -0.086 -1.451 
5.250 316.230 -2.249 -1.856 -1.652 -1.405 -1.126 -0.925 -0.656 -0.533 -0.389 -0.342 -0.305 -0.226 -0.110 -0.163 -0.235 -0.299 -0.442 -1.704 
5.250 398.110 -2.396 -2.016 -1.816 -1.581 -1.327 -1.143 -0.894 -0.795 -0.688 -0.671 -0.676 -0.628 -0.549 -0.614 -0.690 -0.751 -0.864 -1.996 
5.250 501.190 -2.558 -2.192 -1.998 -1.775 -1.553 -1.391 -1.167 -1.099 -1.039 -1.060 -1.117 -1.108 -1.076 -1.156 -1.236 -1.294 -1.371 -2.338 
5.250 630.960 -2.740 -2.388 -2.200 -1.995 -1.813 -1.678 -1.485 -1.456 -1.454 -1.523 -1.646 -1.687 -1.713 -1.813 -1.898 -1.952 -1.982 -2.743 
5.250 794.330 -2.947 -2.609 -2.429 -2.245 -2.114 -2.013 -1.860 -1.880 -1.951 -2.081 -2.287 -2.390 -2.490 -2.614 -2.706 -2.755 -2.725 -3.227 
5.250 1000.000 -3.186 -2.862 -2.692 -2.534 -2.467 -2.409 -2.305 -2.387 -2.551 -2.756 -3.068 -3.249 -3.441 -3.596 -3.696 -3.739 -3.636 -3.810 
5.500 1.000 -0.166 0.444 0.655 0.931 1.295 1.552 1.882 2.088 2.363 2.518 2.710 2.897 3.143 3.143 3.085 3.014 2.759 1.032 
5.500 1.260 -0.170 0.438 0.650 0.925 1.289 1.546 1.877 2.082 2.357 2.512 2.705 2.891 3.137 3.137 3.079 3.008 2.753 1.026 
5.500 1.580 -0.177 0.429 0.641 0.916 1.281 1.538 1.868 2.073 2.348 2.503 2.696 2.882 3.128 3.128 3.070 2.999 2.744 1.017 
5.500 2.000 -0.187 0.416 0.628 0.903 1.267 1.524 1.854 2.060 2.335 2.490 2.682 2.868 3.114 3.114 3.056 2.985 2.730 1.004 
5.500 2.510 -0.204 0.397 0.608 0.884 1.248 1.505 1.835 2.040 2.315 2.470 2.662 2.848 3.094 3.094 3.036 2.965 2.710 0.984 
5.500 3.160 -0.228 0.369 0.581 0.856 1.220 1.477 1.807 2.012 2.287 2.442 2.634 2.820 3.066 3.065 3.008 2.937 2.682 0.956 
5.500 3.980 -0.261 0.332 0.543 0.819 1.182 1.439 1.769 1.974 2.248 2.403 2.595 2.781 3.026 3.026 2.968 2.897 2.642 0.918 
5.500 5.010 -0.305 0.283 0.494 0.769 1.133 1.390 1.719 1.924 2.198 2.353 2.544 2.730 2.975 2.974 2.917 2.846 2.591 0.867 
5.500 6.310 -0.360 0.222 0.434 0.709 1.072 1.328 1.658 1.862 2.136 2.290 2.481 2.666 2.911 2.910 2.852 2.781 2.527 0.805 
5.500 7.940 -0.425 0.151 0.362 0.637 1.000 1.256 1.585 1.789 2.062 2.216 2.406 2.591 2.835 2.834 2.776 2.705 2.452 0.732 
5.500 10.000 -0.497 0.071 0.282 0.557 0.919 1.175 1.503 1.707 1.979 2.132 2.321 2.505 2.749 2.747 2.690 2.619 2.366 0.649 
5.500 12.590 -0.577 -0.016 0.195 0.469 0.831 1.086 1.414 1.617 1.888 2.040 2.228 2.411 2.653 2.652 2.594 2.523 2.271 0.558 
5.500 15.850 -0.660 -0.109 0.102 0.376 0.737 0.991 1.318 1.520 1.790 1.941 2.127 2.309 2.550 2.548 2.490 2.419 2.168 0.460 
5.500 19.950 -0.747 -0.206 0.005 0.279 0.638 0.892 1.218 1.419 1.687 1.836 2.020 2.201 2.440 2.437 2.379 2.309 2.059 0.357 
5.500 25.120 -0.837 -0.305 -0.095 0.178 0.536 0.788 1.114 1.313 1.578 1.726 1.908 2.086 2.323 2.320 2.261 2.191 1.943 0.249 
5.500 31.620 -0.928 -0.407 -0.197 0.075 0.431 0.682 1.005 1.203 1.465 1.611 1.789 1.965 2.199 2.195 2.136 2.066 1.821 0.137 
5.500 39.810 -1.021 -0.512 -0.302 -0.031 0.322 0.572 0.893 1.088 1.347 1.490 1.664 1.837 2.067 2.062 2.003 1.933 1.690 0.019 
5.500 50.120 -1.116 -0.618 -0.409 -0.139 0.211 0.458 0.777 0.969 1.224 1.362 1.531 1.700 1.926 1.919 1.859 1.790 1.551 -0.104 
5.500 63.100 -1.212 -0.727 -0.518 -0.251 0.096 0.340 0.656 0.844 1.093 1.226 1.389 1.553 1.773 1.764 1.704 1.635 1.401 -0.233 
5.500 79.430 -1.311 -0.839 -0.631 -0.365 -0.024 0.217 0.529 0.712 0.954 1.081 1.235 1.394 1.606 1.594 1.534 1.465 1.237 -0.371 
5.500 100.000 -1.414 -0.954 -0.747 -0.484 -0.149 0.088 0.395 0.572 0.804 0.924 1.068 1.218 1.421 1.407 1.345 1.277 1.056 -0.519 
5.500 125.890 -1.519 -1.073 -0.867 -0.607 -0.281 -0.049 0.252 0.421 0.641 0.752 0.882 1.023 1.214 1.196 1.133 1.066 0.854 -0.680 
5.500 158.490 -1.630 -1.197 -0.993 -0.737 -0.421 -0.196 0.097 0.256 0.462 0.561 0.674 0.803 0.980 0.956 0.892 0.826 0.626 -0.856 
5.500 199.530 -1.747 -1.327 -1.125 -0.875 -0.571 -0.355 -0.072 0.075 0.263 0.346 0.439 0.551 0.710 0.680 0.615 0.550 0.365 -1.053 
5.500 251.190 -1.872 -1.465 -1.266 -1.022 -0.735 -0.529 -0.258 -0.127 0.037 0.101 0.168 0.261 0.396 0.359 0.291 0.228 0.061 -1.274 
5.500 316.230 -2.006 -1.613 -1.417 -1.182 -0.915 -0.723 -0.468 -0.356 -0.221 -0.181 -0.147 -0.079 0.027 -0.020 -0.090 -0.152 -0.295 -1.527 
5.500 398.110 -2.153 -1.774 -1.582 -1.358 -1.115 -0.941 -0.705 -0.618 -0.520 -0.510 -0.518 -0.481 -0.412 -0.472 -0.545 -0.604 -0.718 -1.819 
5.500 501.190 -2.316 -1.950 -1.763 -1.552 -1.342 -1.189 -0.978 -0.922 -0.870 -0.899 -0.960 -0.962 -0.939 -1.014 -1.091 -1.147 -1.224 -2.161 
5.500 630.960 -2.498 -2.146 -1.966 -1.772 -1.602 -1.476 -1.296 -1.279 -1.286 -1.362 -1.489 -1.540 -1.576 -1.670 -1.753 -1.805 -1.835 -2.566 
5.500 794.330 -2.705 -2.367 -2.195 -2.022 -1.903 -1.811 -1.671 -1.702 -1.783 -1.920 -2.130 -2.243 -2.352 -2.471 -2.560 -2.608 -2.579 -3.050 
5.500 1000.000 -2.943 -2.619 -2.457 -2.311 -2.256 -2.208 -2.116 -2.210 -2.382 -2.595 -2.911 -3.102 -3.304 -3.454 -3.551 -3.592 -3.489 -3.634 
5.750 1.000 -0.042 0.563 0.766 1.030 1.382 1.629 1.946 2.139 2.405 2.552 2.740 2.916 3.152 3.156 3.101 3.032 2.777 1.083 
5.750 1.260 -0.043 0.559 0.763 1.027 1.379 1.626 1.943 2.136 2.402 2.549 2.737 2.912 3.148 3.153 3.098 3.029 2.774 1.079 
5.750 1.580 -0.047 0.554 0.758 1.022 1.374 1.621 1.938 2.131 2.397 2.544 2.732 2.907 3.143 3.147 3.092 3.023 2.769 1.074 
5.750 2.000 -0.052 0.546 0.750 1.014 1.366 1.613 1.930 2.123 2.389 2.536 2.723 2.899 3.135 3.139 3.084 3.015 2.760 1.066 
5.750 2.510 -0.061 0.535 0.738 1.002 1.354 1.601 1.918 2.111 2.376 2.523 2.711 2.886 3.122 3.127 3.072 3.003 2.748 1.054 
5.750 3.160 -0.075 0.517 0.721 0.985 1.336 1.583 1.900 2.093 2.358 2.505 2.693 2.868 3.104 3.108 3.053 2.984 2.730 1.036 
5.750 3.980 -0.097 0.492 0.695 0.959 1.311 1.558 1.874 2.067 2.333 2.479 2.667 2.842 3.077 3.081 3.027 2.957 2.703 1.010 
5.750 5.010 -0.127 0.457 0.660 0.924 1.276 1.523 1.839 2.032 2.297 2.443 2.630 2.805 3.040 3.044 2.989 2.920 2.666 0.974 
5.750 6.310 -0.168 0.411 0.614 0.878 1.229 1.476 1.792 1.985 2.249 2.395 2.582 2.756 2.991 2.995 2.940 2.871 2.617 0.927 
5.750 7.940 -0.219 0.353 0.557 0.820 1.171 1.417 1.733 1.925 2.189 2.335 2.521 2.695 2.929 2.933 2.878 2.809 2.556 0.867 
5.750 10.000 -0.281 0.284 0.488 0.751 1.101 1.347 1.663 1.854 2.118 2.263 2.448 2.621 2.855 2.858 2.803 2.734 2.482 0.796 
5.750 12.590 -0.352 0.206 0.409 0.672 1.022 1.267 1.582 1.773 2.035 2.180 2.364 2.536 2.769 2.772 2.717 2.648 2.396 0.714 
5.750 15.850 -0.429 0.120 0.323 0.586 0.934 1.179 1.493 1.683 1.944 2.087 2.270 2.441 2.672 2.675 2.620 2.551 2.300 0.623 
5.750 19.950 -0.512 0.028 0.231 0.493 0.840 1.084 1.398 1.587 1.846 1.987 2.168 2.338 2.567 2.569 2.514 2.445 2.196 0.524 
5.750 25.120 -0.599 -0.069 0.134 0.395 0.741 0.984 1.296 1.484 1.741 1.881 2.058 2.226 2.454 2.455 2.399 2.331 2.083 0.420 
5.750 31.620 -0.688 -0.169 0.033 0.294 0.638 0.880 1.190 1.376 1.630 1.767 1.942 2.108 2.332 2.333 2.277 2.208 1.963 0.310 
5.750 39.810 -0.780 -0.272 -0.070 0.190 0.531 0.771 1.080 1.263 1.513 1.648 1.818 1.981 2.202 2.201 2.145 2.077 1.834 0.194 
5.750 50.120 -0.874 -0.378 -0.176 0.082 0.421 0.658 0.965 1.144 1.390 1.521 1.686 1.845 2.061 2.059 2.002 1.934 1.696 0.071 
5.750 63.100 -0.970 -0.486 -0.285 -0.028 0.306 0.541 0.844 1.020 1.260 1.386 1.545 1.699 1.909 1.905 1.848 1.780 1.546 -0.058 
5.750 79.430 -1.069 -0.597 -0.397 -0.143 0.187 0.418 0.717 0.889 1.121 1.241 1.392 1.539 1.742 1.736 1.678 1.611 1.383 -0.195 
5.750 100.000 -1.171 -0.712 -0.513 -0.261 0.062 0.289 0.583 0.749 0.972 1.084 1.224 1.364 1.558 1.548 1.490 1.423 1.202 -0.343 
5.750 125.890 -1.277 -0.831 -0.633 -0.385 -0.070 0.152 0.440 0.598 0.809 0.912 1.039 1.169 1.351 1.338 1.278 1.212 1.001 -0.503 
5.750 158.490 -1.388 -0.955 -0.759 -0.514 -0.210 0.006 0.286 0.433 0.631 0.721 0.832 0.949 1.117 1.098 1.037 0.973 0.773 -0.680 
5.750 199.530 -1.505 -1.085 -0.891 -0.652 -0.360 -0.153 0.117 0.252 0.431 0.507 0.596 0.698 0.847 0.822 0.760 0.696 0.511 -0.876 
5.750 251.190 -1.629 -1.223 -1.032 -0.799 -0.523 -0.328 -0.070 0.050 0.206 0.262 0.325 0.407 0.533 0.501 0.436 0.374 0.208 -1.097 
5.750 316.230 -1.764 -1.371 -1.183 -0.959 -0.703 -0.521 -0.279 -0.179 -0.052 -0.020 0.010 0.067 0.164 0.122 0.055 -0.005 -0.148 -1.350 
5.750 398.110 -1.911 -1.532 -1.348 -1.134 -0.904 -0.739 -0.516 -0.441 -0.351 -0.349 -0.361 -0.335 -0.275 -0.329 -0.400 -0.457 -0.571 -1.642 
5.750 501.190 -2.073 -1.708 -1.529 -1.329 -1.131 -0.987 -0.789 -0.745 -0.702 -0.738 -0.802 -0.815 -0.802 -0.871 -0.946 -1.000 -1.077 -1.985 
5.750 630.960 -2.256 -1.904 -1.731 -1.549 -1.390 -1.274 -1.107 -1.102 -1.117 -1.201 -1.332 -1.394 -1.439 -1.528 -1.608 -1.658 -1.688 -2.389 
5.750 794.330 -2.463 -2.125 -1.960 -1.799 -1.691 -1.610 -1.482 -1.525 -1.614 -1.759 -1.972 -2.097 -2.215 -2.329 -2.415 -2.461 -2.432 -2.873 
5.750 1000.000 -2.701 -2.377 -2.223 -2.088 -2.044 -2.006 -1.927 -2.032 -2.214 -2.434 -2.753 -2.956 -3.167 -3.311 -3.406 -3.445 -3.342 -3.457 
6.000 1.000 0.080 0.679 0.875 1.127 1.467 1.704 2.007 2.188 2.444 2.583 2.766 2.930 3.156 3.165 3.113 3.046 2.792 1.131 
