GarciaEtAl2005SSlab_CanadaSHM6-trial modified from OpenQuake implementation, distance is rhypo. Log10 ground motion values in cgs units, PGV and Sa(T<0.1s) not valid
5.000 398.110 -2.632 -2.241 -2.006 -1.719 -1.410 -1.188 -0.910 -0.791 -0.663 -0.634 -0.634 -0.594 -0.590 -0.706 -0.824 -0.882 -0.946 -1.982 
5.000 501.190 -2.794 -2.418 -2.188 -1.914 -1.637 -1.437 -1.183 -1.095 -1.014 -1.023 -1.076 -1.074 -1.117 -1.248 -1.371 -1.425 -1.452 -2.325 
5.000 630.960 -2.977 -2.614 -2.390 -2.133 -1.896 -1.724 -1.501 -1.452 -1.429 -1.486 -1.605 -1.653 -1.754 -1.905 -2.033 -2.083 -2.063 -2.730 
5.000 794.330 -3.184 -2.835 -2.619 -2.383 -2.197 -2.059 -1.876 -1.875 -1.926 -2.044 -2.246 -2.356 -2.530 -2.706 -2.840 -2.886 -2.807 -3.214 
5.000 1000.000 -3.422 -3.087 -2.882 -2.672 -2.550 -2.455 -2.321 -2.383 -2.526 -2.720 -3.027 -3.215 -3.482 -3.688 -3.831 -3.870 -3.717 -3.797 
5.250 1.000 -0.288 0.338 0.585 0.913 1.332 1.627 1.987 2.213 2.510 2.677 2.874 3.054 3.226 3.175 3.075 3.007 2.801 1.167 
5.250 1.260 -0.296 0.329 0.576 0.903 1.323 1.618 1.977 2.203 2.500 2.667 2.865 3.044 3.216 3.165 3.065 2.997 2.791 1.157 
5.250 1.580 -0.308 0.314 0.561 0.889 1.308 1.603 1.963 2.189 2.485 2.652 2.850 3.029 3.201 3.150 3.050 2.982 2.776 1.143 
5.250 2.000 -0.326 0.293 0.540 0.867 1.287 1.581 1.941 2.167 2.463 2.630 2.828 3.008 3.180 3.128 3.028 2.960 2.754 1.121 
5.250 2.510 -0.353 0.263 0.510 0.837 1.256 1.551 1.911 2.137 2.433 2.600 2.797 2.977 3.149 3.097 2.997 2.929 2.723 1.090 
5.250 3.160 -0.390 0.222 0.469 0.797 1.216 1.510 1.870 2.096 2.392 2.559 2.756 2.935 3.107 3.055 2.955 2.887 2.681 1.049 
5.250 3.980 -0.437 0.170 0.417 0.745 1.163 1.458 1.817 2.043 2.339 2.505 2.702 2.881 3.053 3.001 2.901 2.833 2.628 0.996 
5.250 5.010 -0.495 0.107 0.354 0.681 1.100 1.394 1.753 1.979 2.274 2.440 2.637 2.816 2.987 2.935 2.834 2.767 2.562 0.932 
5.250 6.310 -0.563 0.034 0.280 0.608 1.026 1.320 1.679 1.904 2.199 2.365 2.560 2.739 2.909 2.857 2.757 2.689 2.485 0.857 
5.250 7.940 -0.638 -0.048 0.198 0.525 0.943 1.237 1.596 1.820 2.114 2.280 2.475 2.653 2.822 2.770 2.670 2.602 2.398 0.772 
5.250 10.000 -0.718 -0.137 0.110 0.437 0.854 1.147 1.505 1.730 2.023 2.187 2.381 2.559 2.728 2.675 2.574 2.507 2.304 0.681 
5.250 12.590 -0.803 -0.230 0.017 0.343 0.759 1.052 1.410 1.633 1.925 2.089 2.282 2.458 2.626 2.573 2.472 2.405 2.203 0.584 
5.250 15.850 -0.891 -0.326 -0.080 0.246 0.661 0.954 1.310 1.533 1.823 1.986 2.177 2.352 2.519 2.465 2.364 2.297 2.096 0.482 
5.250 19.950 -0.980 -0.426 -0.180 0.146 0.560 0.851 1.207 1.428 1.717 1.878 2.067 2.241 2.406 2.351 2.251 2.183 1.983 0.376 
5.250 25.120 -1.071 -0.527 -0.281 0.043 0.456 0.746 1.101 1.321 1.607 1.766 1.953 2.124 2.287 2.232 2.131 2.064 1.866 0.266 
5.250 31.620 -1.163 -0.631 -0.385 -0.061 0.349 0.639 0.992 1.209 1.493 1.650 1.833 2.002 2.161 2.106 2.004 1.937 1.742 0.153 
5.250 39.810 -1.257 -0.736 -0.490 -0.168 0.240 0.528 0.879 1.094 1.374 1.528 1.707 1.873 2.029 1.971 1.870 1.803 1.611 0.035 
5.250 50.120 -1.352 -0.843 -0.598 -0.277 0.128 0.414 0.762 0.974 1.250 1.400 1.573 1.736 1.887 1.828 1.726 1.660 1.471 -0.089 
5.250 63.100 -1.449 -0.952 -0.708 -0.388 0.013 0.295 0.641 0.849 1.118 1.264 1.431 1.588 1.733 1.673 1.570 1.504 1.320 -0.219 
5.250 79.430 -1.548 -1.064 -0.821 -0.503 -0.107 0.172 0.514 0.717 0.979 1.118 1.277 1.428 1.566 1.503 1.400 1.335 1.156 -0.357 
5.250 100.000 -1.650 -1.179 -0.937 -0.622 -0.232 0.043 0.379 0.576 0.829 0.961 1.109 1.253 1.381 1.315 1.211 1.146 0.975 -0.505 
5.250 125.890 -1.756 -1.298 -1.057 -0.745 -0.364 -0.095 0.236 0.425 0.666 0.789 0.924 1.057 1.174 1.104 0.999 0.935 0.773 -0.666 
5.250 158.490 -1.867 -1.422 -1.183 -0.875 -0.504 -0.242 0.081 0.261 0.487 0.597 0.716 0.837 0.939 0.864 0.758 0.695 0.545 -0.843 
5.250 199.530 -1.984 -1.552 -1.315 -1.013 -0.654 -0.401 -0.088 0.080 0.288 0.382 0.480 0.586 0.669 0.588 0.480 0.419 0.283 -1.039 
5.250 251.190 -2.108 -1.690 -1.456 -1.160 -0.818 -0.575 -0.275 -0.123 0.062 0.138 0.209 0.295 0.356 0.267 0.157 0.097 -0.020 -1.260 
5.250 316.230 -2.243 -1.839 -1.607 -1.320 -0.998 -0.769 -0.484 -0.351 -0.196 -0.144 -0.106 -0.045 -0.014 -0.112 -0.225 -0.283 -0.376 -1.513 
5.250 398.110 -2.390 -1.999 -1.772 -1.496 -1.199 -0.986 -0.721 -0.613 -0.495 -0.473 -0.477 -0.447 -0.453 -0.563 -0.679 -0.735 -0.799 -1.806 
5.250 501.190 -2.552 -2.175 -1.953 -1.690 -1.425 -1.235 -0.994 -0.918 -0.845 -0.862 -0.918 -0.927 -0.979 -1.106 -1.226 -1.278 -1.305 -2.148 
5.250 630.960 -2.734 -2.371 -2.156 -1.910 -1.685 -1.522 -1.312 -1.275 -1.261 -1.325 -1.448 -1.506 -1.617 -1.762 -1.888 -1.936 -1.916 -2.553 
5.250 794.330 -2.941 -2.592 -2.385 -2.160 -1.986 -1.857 -1.687 -1.698 -1.758 -1.883 -2.088 -2.209 -2.393 -2.563 -2.695 -2.739 -2.660 -3.037 
5.250 1000.000 -3.180 -2.844 -2.647 -2.449 -2.339 -2.253 -2.132 -2.205 -2.357 -2.559 -2.869 -3.068 -3.344 -3.545 -3.685 -3.723 -3.570 -3.620 
5.500 1.000 -0.160 0.461 0.700 1.016 1.423 1.708 2.055 2.269 2.556 2.716 2.909 3.078 3.240 3.193 3.096 3.030 2.824 1.222 
5.500 1.260 -0.164 0.455 0.694 1.010 1.418 1.703 2.049 2.263 2.551 2.710 2.903 3.072 3.234 3.187 3.090 3.024 2.818 1.217 
5.500 1.580 -0.171 0.446 0.685 1.002 1.409 1.694 2.040 2.255 2.542 2.701 2.894 3.063 3.225 3.178 3.081 3.015 2.809 1.208 
5.500 2.000 -0.181 0.433 0.672 0.988 1.396 1.681 2.027 2.241 2.528 2.687 2.881 3.049 3.211 3.165 3.067 3.001 2.796 1.194 
5.500 2.510 -0.198 0.414 0.653 0.969 1.376 1.661 2.008 2.222 2.509 2.668 2.861 3.029 3.191 3.144 3.047 2.981 2.776 1.175 
5.500 3.160 -0.222 0.386 0.625 0.941 1.348 1.633 1.980 2.194 2.480 2.639 2.832 3.001 3.163 3.116 3.018 2.952 2.747 1.146 
5.500 3.980 -0.255 0.349 0.588 0.904 1.310 1.595 1.942 2.155 2.442 2.601 2.793 2.962 3.123 3.076 2.979 2.913 2.708 1.108 
5.500 5.010 -0.299 0.300 0.539 0.855 1.261 1.546 1.892 2.106 2.392 2.550 2.742 2.911 3.072 3.025 2.927 2.861 2.657 1.058 
5.500 6.310 -0.354 0.239 0.478 0.794 1.200 1.485 1.830 2.044 2.329 2.488 2.679 2.847 3.008 2.961 2.863 2.797 2.593 0.996 
5.500 7.940 -0.418 0.168 0.407 0.722 1.128 1.413 1.758 1.971 2.256 2.414 2.605 2.772 2.932 2.885 2.787 2.721 2.517 0.922 
5.500 10.000 -0.491 0.088 0.327 0.642 1.047 1.331 1.676 1.889 2.173 2.330 2.520 2.686 2.846 2.798 2.700 2.635 2.431 0.839 
5.500 12.590 -0.570 0.001 0.239 0.554 0.959 1.242 1.587 1.798 2.081 2.237 2.426 2.592 2.750 2.702 2.604 2.539 2.336 0.748 
5.500 15.850 -0.654 -0.092 0.146 0.461 0.865 1.147 1.491 1.702 1.984 2.139 2.326 2.490 2.647 2.599 2.501 2.435 2.234 0.651 
5.500 19.950 -0.741 -0.189 0.050 0.364 0.766 1.048 1.391 1.600 1.880 2.034 2.219 2.382 2.537 2.488 2.390 2.324 2.124 0.548 
5.500 25.120 -0.831 -0.288 -0.050 0.263 0.664 0.945 1.286 1.494 1.772 1.924 2.106 2.267 2.420 2.370 2.272 2.207 2.009 0.440 
5.500 31.620 -0.922 -0.390 -0.153 0.160 0.559 0.838 1.178 1.384 1.659 1.808 1.988 2.146 2.296 2.245 2.147 2.082 1.886 0.327 
5.500 39.810 -1.015 -0.495 -0.257 0.054 0.450 0.728 1.066 1.270 1.541 1.687 1.863 2.018 2.164 2.112 2.013 1.949 1.756 0.210 
5.500 50.120 -1.110 -0.601 -0.365 -0.054 0.339 0.614 0.950 1.151 1.417 1.560 1.730 1.881 2.023 1.969 1.870 1.806 1.616 0.087 
5.500 63.100 -1.206 -0.710 -0.474 -0.166 0.224 0.497 0.829 1.026 1.286 1.424 1.588 1.734 1.870 1.814 1.715 1.651 1.466 -0.043 
5.500 79.430 -1.305 -0.822 -0.587 -0.280 0.104 0.373 0.702 0.894 1.147 1.279 1.434 1.574 1.703 1.645 1.544 1.481 1.302 -0.181 
5.500 100.000 -1.407 -0.937 -0.702 -0.399 -0.021 0.244 0.568 0.753 0.998 1.122 1.266 1.399 1.518 1.457 1.356 1.293 1.122 -0.329 
5.500 125.890 -1.513 -1.056 -0.823 -0.522 -0.153 0.107 0.425 0.602 0.835 0.949 1.081 1.204 1.311 1.246 1.144 1.082 0.920 -0.489 
5.500 158.490 -1.624 -1.180 -0.948 -0.652 -0.293 -0.040 0.270 0.438 0.656 0.758 0.873 0.983 1.076 1.007 0.903 0.842 0.692 -0.666 
5.500 199.530 -1.741 -1.310 -1.081 -0.790 -0.443 -0.199 0.101 0.257 0.456 0.543 0.637 0.732 0.807 0.731 0.625 0.565 0.430 -0.862 
5.500 251.190 -1.866 -1.448 -1.221 -0.937 -0.606 -0.373 -0.086 0.055 0.231 0.299 0.366 0.442 0.493 0.409 0.302 0.243 0.127 -1.084 
5.500 316.230 -2.000 -1.596 -1.373 -1.097 -0.786 -0.567 -0.295 -0.174 -0.027 0.017 0.051 0.102 0.124 0.030 -0.080 -0.136 -0.230 -1.336 
5.500 398.110 -2.147 -1.757 -1.537 -1.272 -0.987 -0.785 -0.532 -0.436 -0.326 -0.312 -0.320 -0.300 -0.315 -0.421 -0.534 -0.588 -0.652 -1.629 
5.500 501.190 -2.310 -1.933 -1.719 -1.467 -1.214 -1.033 -0.806 -0.740 -0.677 -0.701 -0.761 -0.781 -0.842 -0.963 -1.081 -1.131 -1.158 -1.971 
5.500 630.960 -2.492 -2.129 -1.921 -1.687 -1.474 -1.320 -1.124 -1.097 -1.092 -1.164 -1.290 -1.360 -1.479 -1.620 -1.742 -1.789 -1.770 -2.376 
5.500 794.330 -2.699 -2.350 -2.150 -1.937 -1.774 -1.655 -1.498 -1.521 -1.589 -1.722 -1.931 -2.062 -2.256 -2.421 -2.550 -2.592 -2.513 -2.860 
5.500 1000.000 -2.937 -2.602 -2.413 -2.226 -2.127 -2.051 -1.944 -2.028 -2.189 -2.398 -2.712 -2.921 -3.207 -3.403 -3.540 -3.576 -3.424 -3.443 
5.750 1.000 -0.036 0.580 0.811 1.115 1.510 1.786 2.119 2.321 2.599 2.750 2.939 3.096 3.249 3.207 3.112 3.048 2.843 1.273 
5.750 1.260 -0.037 0.576 0.807 1.112 1.507 1.782 2.116 2.318 2.595 2.747 2.935 3.093 3.245 3.203 3.108 3.045 2.839 1.270 
5.750 1.580 -0.041 0.571 0.802 1.107 1.502 1.777 2.110 2.313 2.590 2.741 2.930 3.088 3.240 3.198 3.103 3.039 2.834 1.265 
5.750 2.000 -0.046 0.563 0.794 1.099 1.494 1.769 2.103 2.305 2.582 2.733 2.922 3.080 3.232 3.190 3.095 3.031 2.826 1.257 
5.750 2.510 -0.055 0.552 0.783 1.087 1.482 1.757 2.091 2.293 2.570 2.721 2.910 3.067 3.219 3.177 3.082 3.019 2.813 1.245 
5.750 3.160 -0.069 0.534 0.765 1.070 1.465 1.740 2.073 2.275 2.552 2.703 2.892 3.049 3.201 3.159 3.064 3.000 2.795 1.227 
5.750 3.980 -0.091 0.509 0.740 1.044 1.439 1.714 2.047 2.249 2.526 2.677 2.865 3.022 3.174 3.132 3.037 2.973 2.768 1.201 
5.750 5.010 -0.121 0.474 0.705 1.009 1.404 1.679 2.012 2.213 2.490 2.641 2.829 2.986 3.137 3.095 3.000 2.936 2.732 1.165 
5.750 6.310 -0.162 0.428 0.659 0.963 1.357 1.632 1.965 2.166 2.443 2.593 2.780 2.937 3.088 3.046 2.951 2.887 2.683 1.117 
5.750 7.940 -0.213 0.370 0.601 0.905 1.299 1.574 1.906 2.107 2.383 2.533 2.720 2.876 3.026 2.984 2.889 2.825 2.621 1.058 
5.750 10.000 -0.275 0.301 0.532 0.836 1.229 1.504 1.836 2.036 2.311 2.460 2.646 2.802 2.952 2.909 2.814 2.750 2.547 0.986 
5.750 12.590 -0.346 0.223 0.454 0.757 1.150 1.424 1.755 1.955 2.229 2.377 2.562 2.717 2.866 2.822 2.727 2.664 2.461 0.904 
5.750 15.850 -0.423 0.137 0.367 0.671 1.062 1.336 1.666 1.865 2.138 2.285 2.468 2.622 2.769 2.726 2.631 2.567 2.366 0.813 
5.750 19.950 -0.506 0.045 0.275 0.578 0.968 1.241 1.570 1.768 2.039 2.185 2.366 2.518 2.664 2.620 2.525 2.461 2.261 0.715 
5.750 25.120 -0.593 -0.052 0.178 0.480 0.869 1.141 1.469 1.665 1.934 2.078 2.257 2.407 2.551 2.506 2.410 2.347 2.149 0.610 
5.750 31.620 -0.682 -0.152 0.078 0.379 0.766 1.036 1.363 1.558 1.824 1.965 2.141 2.288 2.429 2.383 2.287 2.224 2.028 0.500 
5.750 39.810 -0.774 -0.255 -0.026 0.275 0.659 0.928 1.252 1.445 1.707 1.845 2.017 2.162 2.298 2.251 2.155 2.092 1.899 0.384 
5.750 50.120 -0.868 -0.360 -0.132 0.167 0.549 0.815 1.137 1.326 1.584 1.719 1.885 2.026 2.158 2.109 2.013 1.950 1.761 0.262 
5.750 63.100 -0.964 -0.469 -0.241 0.057 0.434 0.697 1.017 1.202 1.454 1.584 1.744 1.879 2.006 1.955 1.858 1.796 1.611 0.133 
5.750 79.430 -1.063 -0.580 -0.353 -0.058 0.315 0.575 0.890 1.070 1.315 1.439 1.590 1.720 1.839 1.786 1.689 1.627 1.448 -0.005 
5.750 100.000 -1.165 -0.695 -0.469 -0.176 0.190 0.446 0.756 0.930 1.166 1.282 1.423 1.545 1.655 1.599 1.500 1.439 1.268 -0.152 
5.750 125.890 -1.271 -0.814 -0.589 -0.300 0.058 0.309 0.613 0.779 1.003 1.110 1.238 1.350 1.448 1.388 1.289 1.228 1.066 -0.313 
5.750 158.490 -1.382 -0.938 -0.714 -0.429 -0.081 0.162 0.459 0.615 0.824 0.919 1.030 1.130 1.213 1.149 1.048 0.988 0.838 -0.489 
5.750 199.530 -1.499 -1.068 -0.846 -0.567 -0.232 0.003 0.290 0.434 0.625 0.704 0.794 0.879 0.944 0.873 0.770 0.712 0.577 -0.685 
5.750 251.190 -1.623 -1.206 -0.987 -0.714 -0.395 -0.171 0.103 0.232 0.399 0.460 0.524 0.588 0.630 0.551 0.447 0.390 0.273 -0.907 
5.750 316.230 -1.758 -1.354 -1.139 -0.874 -0.575 -0.365 -0.106 0.003 0.141 0.178 0.208 0.248 0.261 0.172 0.065 0.011 -0.083 -1.160 
5.750 398.110 -1.905 -1.515 -1.303 -1.049 -0.776 -0.583 -0.344 -0.259 -0.158 -0.152 -0.163 -0.154 -0.178 -0.279 -0.389 -0.441 -0.506 -1.452 
5.750 501.190 -2.067 -1.691 -1.485 -1.244 -1.003 -0.831 -0.617 -0.563 -0.508 -0.540 -0.604 -0.634 -0.705 -0.821 -0.936 -0.985 -1.012 -1.794 
5.750 630.960 -2.249 -1.887 -1.687 -1.464 -1.262 -1.118 -0.935 -0.920 -0.923 -1.003 -1.133 -1.213 -1.342 -1.478 -1.597 -1.642 -1.623 -2.199 
5.750 794.330 -2.457 -2.108 -1.916 -1.714 -1.563 -1.453 -1.309 -1.343 -1.420 -1.561 -1.774 -1.916 -2.118 -2.278 -2.405 -2.445 -2.367 -2.683 
5.750 1000.000 -2.695 -2.360 -2.179 -2.003 -1.916 -1.849 -1.755 -1.851 -2.020 -2.237 -2.555 -2.775 -3.070 -3.261 -3.395 -3.429 -3.277 -3.266 
6.000 1.000 0.086 0.696 0.919 1.212 1.595 1.860 2.180 2.370 2.638 2.781 2.965 3.111 3.253 3.216 3.124 3.062 2.857 1.321 
