GarciaEtAl2005SSlab_CanadaSHM6-trial modified from OpenQuake implementation, distance is rhypo. Log10 ground motion values in cgs units, PGV and Sa(T<0.1s) not valid
5.000 398.110 -2.298 -1.870 -1.615 -1.311 -0.990 -0.766 -0.486 -0.381 -0.272 -0.267 -0.295 -0.316 -0.393 -0.528 -0.640 -0.684 -0.704 -1.643 
5.000 501.190 -2.460 -2.046 -1.796 -1.505 -1.217 -1.015 -0.760 -0.685 -0.623 -0.655 -0.736 -0.797 -0.920 -1.070 -1.186 -1.227 -1.210 -1.986 
5.000 630.960 -2.643 -2.243 -1.999 -1.725 -1.477 -1.302 -1.077 -1.042 -1.038 -1.119 -1.265 -1.375 -1.557 -1.727 -1.848 -1.885 -1.821 -2.391 
5.000 794.330 -2.850 -2.463 -2.228 -1.975 -1.778 -1.637 -1.452 -1.465 -1.535 -1.676 -1.906 -2.078 -2.333 -2.528 -2.655 -2.688 -2.565 -2.874 
5.000 1000.000 -3.088 -2.716 -2.490 -2.264 -2.131 -2.033 -1.897 -1.973 -2.135 -2.352 -2.687 -2.937 -3.285 -3.510 -3.646 -3.672 -3.475 -3.458 
5.250 1.000 0.046 0.710 0.975 1.314 1.715 1.966 2.262 2.431 2.670 2.792 2.942 3.040 3.142 3.088 3.025 2.992 2.852 1.365 
5.250 1.260 0.038 0.700 0.966 1.304 1.705 1.957 2.254 2.423 2.663 2.785 2.934 3.032 3.135 3.081 3.018 2.984 2.844 1.356 
5.250 1.580 0.026 0.685 0.951 1.290 1.691 1.944 2.241 2.411 2.651 2.774 2.924 3.022 3.124 3.070 3.006 2.972 2.832 1.343 
5.250 2.000 0.008 0.664 0.930 1.268 1.670 1.924 2.223 2.394 2.635 2.758 2.908 3.006 3.108 3.054 2.989 2.954 2.814 1.325 
5.250 2.510 -0.019 0.634 0.900 1.239 1.641 1.896 2.197 2.369 2.611 2.735 2.885 2.984 3.086 3.031 2.965 2.930 2.789 1.299 
5.250 3.160 -0.056 0.593 0.859 1.198 1.602 1.859 2.162 2.336 2.579 2.703 2.855 2.954 3.055 2.999 2.932 2.896 2.755 1.263 
5.250 3.980 -0.103 0.542 0.807 1.147 1.552 1.811 2.117 2.293 2.538 2.663 2.815 2.915 3.015 2.959 2.890 2.853 2.711 1.218 
5.250 5.010 -0.161 0.478 0.744 1.084 1.490 1.752 2.062 2.240 2.487 2.613 2.766 2.867 2.966 2.908 2.838 2.800 2.656 1.161 
5.250 6.310 -0.229 0.405 0.671 1.010 1.419 1.683 1.998 2.179 2.427 2.555 2.708 2.811 2.908 2.849 2.777 2.737 2.592 1.096 
5.250 7.940 -0.304 0.323 0.589 0.929 1.339 1.606 1.925 2.109 2.360 2.488 2.643 2.746 2.842 2.781 2.707 2.666 2.520 1.022 
5.250 10.000 -0.384 0.235 0.500 0.841 1.253 1.523 1.846 2.033 2.286 2.415 2.570 2.674 2.768 2.706 2.629 2.587 2.440 0.941 
5.250 12.590 -0.469 0.141 0.407 0.748 1.161 1.434 1.762 1.951 2.206 2.336 2.491 2.595 2.688 2.624 2.545 2.501 2.353 0.855 
5.250 15.850 -0.557 0.045 0.311 0.651 1.065 1.341 1.673 1.864 2.120 2.251 2.406 2.510 2.600 2.535 2.454 2.408 2.260 0.763 
5.250 19.950 -0.646 -0.055 0.211 0.551 0.967 1.245 1.580 1.773 2.030 2.160 2.314 2.419 2.507 2.439 2.356 2.309 2.161 0.667 
5.250 25.120 -0.737 -0.156 0.110 0.449 0.865 1.145 1.483 1.677 1.934 2.064 2.217 2.321 2.405 2.336 2.250 2.202 2.055 0.566 
5.250 31.620 -0.829 -0.259 0.006 0.345 0.761 1.042 1.382 1.576 1.833 1.961 2.112 2.215 2.296 2.225 2.137 2.088 1.941 0.460 
5.250 39.810 -0.923 -0.364 -0.099 0.239 0.653 0.935 1.277 1.471 1.725 1.852 1.999 2.100 2.177 2.104 2.014 1.964 1.820 0.349 
5.250 50.120 -1.018 -0.471 -0.207 0.131 0.543 0.825 1.166 1.359 1.611 1.734 1.877 1.975 2.047 1.971 1.880 1.830 1.688 0.231 
5.250 63.100 -1.115 -0.581 -0.317 0.019 0.429 0.709 1.050 1.240 1.488 1.607 1.745 1.838 1.903 1.825 1.733 1.682 1.544 0.106 
5.250 79.430 -1.214 -0.693 -0.429 -0.095 0.310 0.588 0.927 1.114 1.355 1.469 1.598 1.686 1.744 1.663 1.569 1.518 1.385 -0.028 
5.250 100.000 -1.316 -0.808 -0.545 -0.214 0.186 0.461 0.796 0.978 1.210 1.317 1.437 1.517 1.565 1.481 1.385 1.335 1.209 -0.173 
5.250 125.890 -1.422 -0.927 -0.666 -0.337 0.055 0.325 0.655 0.830 1.051 1.149 1.256 1.326 1.363 1.274 1.177 1.127 1.010 -0.331 
5.250 158.490 -1.533 -1.051 -0.791 -0.467 -0.085 0.179 0.502 0.667 0.875 0.961 1.051 1.109 1.131 1.038 0.939 0.889 0.784 -0.506 
5.250 199.530 -1.650 -1.181 -0.924 -0.605 -0.235 0.021 0.335 0.488 0.677 0.748 0.817 0.860 0.863 0.764 0.663 0.615 0.524 -0.701 
5.250 251.190 -1.774 -1.319 -1.064 -0.752 -0.399 -0.153 0.149 0.286 0.452 0.504 0.548 0.571 0.551 0.443 0.341 0.294 0.221 -0.922 
5.250 316.230 -1.909 -1.467 -1.216 -0.912 -0.578 -0.347 -0.060 0.058 0.195 0.223 0.233 0.232 0.183 0.065 -0.040 -0.085 -0.135 -1.174 
5.250 398.110 -2.055 -1.628 -1.381 -1.087 -0.779 -0.564 -0.298 -0.204 -0.104 -0.106 -0.137 -0.170 -0.256 -0.386 -0.495 -0.537 -0.557 -1.467 
5.250 501.190 -2.218 -1.804 -1.562 -1.282 -1.006 -0.813 -0.571 -0.508 -0.454 -0.494 -0.579 -0.650 -0.783 -0.928 -1.041 -1.080 -1.063 -1.809 
5.250 630.960 -2.400 -2.000 -1.764 -1.502 -1.265 -1.100 -0.889 -0.865 -0.869 -0.958 -1.108 -1.229 -1.420 -1.585 -1.703 -1.738 -1.674 -2.214 
5.250 794.330 -2.607 -2.221 -1.994 -1.752 -1.566 -1.435 -1.263 -1.288 -1.366 -1.515 -1.749 -1.932 -2.196 -2.385 -2.510 -2.541 -2.418 -2.698 
5.250 1000.000 -2.846 -2.473 -2.256 -2.041 -1.919 -1.831 -1.709 -1.795 -1.966 -2.191 -2.529 -2.790 -3.148 -3.368 -3.501 -3.525 -3.328 -3.281 
5.500 1.000 0.174 0.832 1.090 1.416 1.805 2.045 2.326 2.483 2.712 2.825 2.970 3.056 3.149 3.101 3.041 3.010 2.871 1.416 
5.500 1.260 0.170 0.826 1.084 1.411 1.799 2.040 2.321 2.478 2.707 2.821 2.966 3.052 3.145 3.096 3.036 3.005 2.866 1.411 
5.500 1.580 0.163 0.817 1.075 1.402 1.791 2.032 2.314 2.471 2.700 2.814 2.959 3.046 3.138 3.090 3.029 2.998 2.859 1.404 
5.500 2.000 0.153 0.804 1.062 1.389 1.778 2.020 2.303 2.460 2.690 2.804 2.949 3.036 3.129 3.080 3.019 2.987 2.848 1.392 
5.500 2.510 0.136 0.785 1.043 1.370 1.759 2.002 2.286 2.444 2.675 2.790 2.935 3.022 3.114 3.065 3.003 2.971 2.831 1.375 
5.500 3.160 0.112 0.757 1.015 1.342 1.733 1.976 2.262 2.422 2.653 2.768 2.914 3.001 3.093 3.043 2.981 2.948 2.808 1.351 
5.500 3.980 0.079 0.720 0.978 1.305 1.696 1.942 2.230 2.391 2.624 2.739 2.885 2.973 3.065 3.014 2.951 2.917 2.776 1.318 
5.500 5.010 0.035 0.671 0.929 1.256 1.649 1.896 2.188 2.350 2.585 2.701 2.848 2.937 3.027 2.975 2.911 2.876 2.734 1.275 
5.500 6.310 -0.020 0.610 0.868 1.196 1.590 1.840 2.135 2.300 2.536 2.653 2.801 2.890 2.980 2.927 2.860 2.825 2.682 1.221 
5.500 7.940 -0.084 0.539 0.797 1.125 1.520 1.773 2.073 2.240 2.478 2.597 2.745 2.835 2.923 2.869 2.800 2.763 2.619 1.158 
5.500 10.000 -0.157 0.459 0.717 1.045 1.442 1.698 2.002 2.172 2.412 2.531 2.680 2.771 2.857 2.802 2.731 2.692 2.547 1.085 
5.500 12.590 -0.236 0.372 0.630 0.958 1.357 1.616 1.924 2.097 2.339 2.459 2.608 2.700 2.784 2.726 2.653 2.613 2.467 1.005 
5.500 15.850 -0.320 0.279 0.537 0.865 1.265 1.527 1.840 2.015 2.259 2.379 2.528 2.621 2.702 2.643 2.568 2.526 2.380 0.918 
5.500 19.950 -0.407 0.183 0.440 0.769 1.170 1.434 1.751 1.928 2.173 2.294 2.442 2.535 2.614 2.553 2.475 2.431 2.285 0.826 
5.500 25.120 -0.497 0.083 0.340 0.669 1.070 1.337 1.657 1.836 2.081 2.202 2.349 2.441 2.517 2.454 2.374 2.329 2.183 0.729 
5.500 31.620 -0.588 -0.019 0.238 0.566 0.967 1.236 1.559 1.739 1.984 2.103 2.249 2.339 2.412 2.347 2.264 2.218 2.073 0.626 
5.500 39.810 -0.681 -0.124 0.133 0.461 0.861 1.131 1.456 1.636 1.880 1.997 2.140 2.229 2.297 2.230 2.145 2.098 1.954 0.517 
5.500 50.120 -0.776 -0.230 0.027 0.353 0.752 1.022 1.348 1.527 1.768 1.883 2.022 2.108 2.170 2.101 2.014 1.966 1.825 0.401 
5.500 63.100 -0.872 -0.339 -0.083 0.242 0.638 0.908 1.233 1.411 1.648 1.759 1.892 1.974 2.030 1.958 1.869 1.821 1.683 0.278 
5.500 79.430 -0.971 -0.451 -0.195 0.127 0.520 0.788 1.112 1.286 1.517 1.623 1.749 1.825 1.874 1.798 1.708 1.659 1.527 0.145 
5.500 100.000 -1.073 -0.566 -0.311 0.009 0.396 0.661 0.982 1.151 1.374 1.473 1.589 1.658 1.697 1.618 1.526 1.478 1.352 0.001 
5.500 125.890 -1.179 -0.684 -0.431 -0.114 0.265 0.526 0.842 1.005 1.217 1.307 1.410 1.469 1.497 1.413 1.319 1.271 1.154 -0.156 
5.500 158.490 -1.290 -0.808 -0.557 -0.244 0.126 0.380 0.690 0.843 1.042 1.120 1.206 1.254 1.266 1.178 1.082 1.035 0.929 -0.330 
5.500 199.530 -1.407 -0.939 -0.689 -0.382 -0.024 0.222 0.523 0.664 0.844 0.908 0.973 1.006 1.000 0.905 0.807 0.761 0.670 -0.525 
5.500 251.190 -1.532 -1.077 -0.830 -0.529 -0.187 0.048 0.337 0.463 0.620 0.665 0.704 0.717 0.688 0.585 0.485 0.440 0.367 -0.745 
5.500 316.230 -1.666 -1.225 -0.982 -0.689 -0.367 -0.145 0.128 0.235 0.363 0.384 0.390 0.378 0.320 0.207 0.104 0.061 0.012 -0.998 
5.500 398.110 -1.813 -1.386 -1.146 -0.864 -0.568 -0.363 -0.109 -0.027 0.065 0.055 0.020 -0.023 -0.119 -0.244 -0.350 -0.390 -0.410 -1.290 
5.500 501.190 -1.976 -1.562 -1.328 -1.059 -0.794 -0.611 -0.382 -0.330 -0.285 -0.333 -0.421 -0.503 -0.645 -0.786 -0.896 -0.933 -0.916 -1.632 
5.500 630.960 -2.158 -1.758 -1.530 -1.278 -1.054 -0.898 -0.700 -0.687 -0.701 -0.797 -0.951 -1.082 -1.283 -1.442 -1.558 -1.591 -1.527 -2.037 
5.500 794.330 -2.365 -1.979 -1.759 -1.529 -1.355 -1.233 -1.074 -1.111 -1.198 -1.354 -1.591 -1.785 -2.059 -2.243 -2.365 -2.394 -2.271 -2.521 
5.500 1000.000 -2.603 -2.231 -2.022 -1.818 -1.708 -1.629 -1.520 -1.618 -1.797 -2.030 -2.372 -2.644 -3.010 -3.225 -3.355 -3.378 -3.181 -3.104 
5.750 1.000 0.298 0.951 1.200 1.516 1.891 2.121 2.387 2.531 2.750 2.855 2.995 3.069 3.153 3.109 3.053 3.024 2.886 1.465 
5.750 1.260 0.297 0.947 1.197 1.512 1.888 2.118 2.385 2.528 2.747 2.853 2.992 3.067 3.150 3.107 3.050 3.021 2.883 1.462 
5.750 1.580 0.293 0.942 1.192 1.507 1.883 2.113 2.380 2.524 2.743 2.849 2.988 3.063 3.146 3.103 3.046 3.017 2.879 1.457 
5.750 2.000 0.288 0.935 1.184 1.500 1.875 2.106 2.374 2.518 2.737 2.843 2.983 3.058 3.140 3.097 3.040 3.010 2.872 1.451 
5.750 2.510 0.279 0.923 1.172 1.488 1.864 2.095 2.363 2.508 2.728 2.834 2.974 3.049 3.132 3.088 3.030 3.001 2.862 1.440 
5.750 3.160 0.265 0.905 1.155 1.470 1.847 2.079 2.348 2.494 2.714 2.820 2.960 3.036 3.118 3.074 3.016 2.986 2.847 1.425 
5.750 3.980 0.243 0.880 1.130 1.445 1.822 2.056 2.327 2.473 2.694 2.801 2.941 3.017 3.099 3.054 2.995 2.965 2.826 1.403 
5.750 5.010 0.213 0.845 1.095 1.411 1.789 2.023 2.297 2.444 2.667 2.774 2.915 2.991 3.072 3.027 2.967 2.935 2.796 1.372 
5.750 6.310 0.172 0.799 1.049 1.365 1.744 1.980 2.257 2.406 2.630 2.738 2.879 2.956 3.036 2.990 2.928 2.896 2.756 1.331 
5.750 7.940 0.121 0.741 0.991 1.307 1.688 1.927 2.206 2.358 2.584 2.692 2.834 2.912 2.991 2.943 2.880 2.847 2.705 1.280 
5.750 10.000 0.059 0.673 0.922 1.239 1.621 1.862 2.146 2.300 2.527 2.637 2.779 2.858 2.935 2.886 2.821 2.786 2.644 1.218 
5.750 12.590 -0.012 0.594 0.844 1.160 1.544 1.789 2.077 2.233 2.463 2.573 2.716 2.794 2.870 2.820 2.752 2.716 2.573 1.146 
5.750 15.850 -0.089 0.508 0.758 1.074 1.459 1.707 2.000 2.159 2.390 2.500 2.644 2.723 2.796 2.744 2.674 2.636 2.492 1.067 
5.750 19.950 -0.172 0.416 0.666 0.982 1.368 1.619 1.916 2.078 2.310 2.421 2.564 2.643 2.714 2.660 2.587 2.548 2.403 0.980 
5.750 25.120 -0.259 0.319 0.569 0.885 1.272 1.526 1.827 1.990 2.223 2.334 2.476 2.555 2.623 2.566 2.491 2.450 2.306 0.887 
5.750 31.620 -0.348 0.219 0.469 0.785 1.172 1.428 1.732 1.897 2.130 2.240 2.381 2.459 2.523 2.464 2.386 2.344 2.200 0.787 
5.750 39.810 -0.440 0.116 0.365 0.681 1.068 1.325 1.632 1.798 2.030 2.139 2.276 2.353 2.412 2.351 2.271 2.227 2.085 0.681 
5.750 50.120 -0.534 0.011 0.259 0.574 0.960 1.218 1.527 1.692 1.922 2.028 2.162 2.236 2.290 2.226 2.144 2.099 1.959 0.568 
5.750 63.100 -0.630 -0.098 0.150 0.463 0.847 1.105 1.415 1.578 1.805 1.908 2.036 2.106 2.154 2.087 2.002 1.957 1.820 0.447 
5.750 79.430 -0.729 -0.209 0.038 0.350 0.730 0.986 1.295 1.456 1.677 1.775 1.896 1.961 2.001 1.931 1.844 1.798 1.666 0.317 
5.750 100.000 -0.831 -0.324 -0.077 0.232 0.606 0.860 1.167 1.324 1.537 1.628 1.739 1.797 1.827 1.754 1.665 1.619 1.493 0.174 
5.750 125.890 -0.937 -0.442 -0.197 0.108 0.476 0.726 1.029 1.179 1.382 1.464 1.562 1.611 1.629 1.551 1.460 1.414 1.298 0.018 
5.750 158.490 -1.048 -0.566 -0.323 -0.021 0.337 0.581 0.877 1.018 1.208 1.278 1.361 1.397 1.401 1.317 1.225 1.179 1.074 -0.155 
5.750 199.530 -1.165 -0.697 -0.455 -0.159 0.187 0.423 0.711 0.840 1.012 1.067 1.129 1.151 1.135 1.046 0.951 0.906 0.815 -0.349 
5.750 251.190 -1.289 -0.835 -0.596 -0.306 0.024 0.250 0.526 0.640 0.788 0.825 0.861 0.863 0.824 0.727 0.629 0.586 0.514 -0.569 
5.750 316.230 -1.424 -0.983 -0.747 -0.466 -0.156 0.057 0.317 0.412 0.532 0.544 0.547 0.525 0.456 0.349 0.249 0.208 0.158 -0.821 
5.750 398.110 -1.571 -1.143 -0.912 -0.641 -0.356 -0.161 0.080 0.151 0.233 0.216 0.177 0.123 0.018 -0.101 -0.205 -0.244 -0.264 -1.113 
5.750 501.190 -1.733 -1.320 -1.093 -0.836 -0.583 -0.409 -0.193 -0.153 -0.117 -0.172 -0.264 -0.357 -0.508 -0.643 -0.751 -0.787 -0.769 -1.455 
5.750 630.960 -1.915 -1.516 -1.296 -1.055 -0.843 -0.696 -0.511 -0.510 -0.532 -0.636 -0.793 -0.935 -1.145 -1.300 -1.413 -1.444 -1.381 -1.860 
5.750 794.330 -2.122 -1.736 -1.525 -1.306 -1.144 -1.031 -0.885 -0.933 -1.029 -1.193 -1.434 -1.638 -1.922 -2.101 -2.220 -2.247 -2.124 -2.344 
5.750 1000.000 -2.361 -1.989 -1.787 -1.595 -1.497 -1.427 -1.331 -1.441 -1.629 -1.869 -2.215 -2.497 -2.873 -3.083 -3.210 -3.231 -3.035 -2.927 
6.000 1.000 0.420 1.067 1.309 1.613 1.975 2.194 2.446 2.577 2.786 2.882 3.017 3.080 3.153 3.115 3.061 3.034 2.897 1.510 
6.000 1.260 0.420 1.065 1.307 1.611 1.973 2.193 2.445 2.576 2.784 2.881 3.016 3.079 3.152 3.113 3.060 3.033 2.896 1.509 
6.000 1.580 0.419 1.062 1.304 1.608 1.970 2.190 2.442 2.573 2.782 2.879 3.013 3.076 3.149 3.111 3.057 3.030 2.893 1.506 
