GarciaEtAl2005SSlab_CanadaSHM6-trial modified from OpenQuake implementation, distance is rhypo. Log10 ground motion values in cgs units, PGV and Sa(T<0.1s) not valid
5.000 398.110 -2.535 -2.133 -1.892 -1.600 -1.288 -1.066 -0.787 -0.672 -0.550 -0.528 -0.536 -0.513 -0.533 -0.654 -0.771 -0.824 -0.875 -1.884 
5.000 501.190 -2.697 -2.310 -2.074 -1.795 -1.515 -1.314 -1.060 -0.976 -0.900 -0.916 -0.977 -0.993 -1.059 -1.196 -1.317 -1.368 -1.381 -2.226 
5.000 630.960 -2.880 -2.506 -2.276 -2.014 -1.774 -1.601 -1.378 -1.333 -1.315 -1.379 -1.506 -1.572 -1.697 -1.853 -1.979 -2.026 -1.993 -2.631 
5.000 794.330 -3.087 -2.727 -2.505 -2.265 -2.075 -1.936 -1.753 -1.756 -1.812 -1.937 -2.147 -2.275 -2.473 -2.654 -2.786 -2.828 -2.736 -3.115 
5.000 1000.000 -3.325 -2.979 -2.768 -2.554 -2.428 -2.332 -2.198 -2.263 -2.412 -2.613 -2.928 -3.134 -3.424 -3.636 -3.777 -3.813 -3.647 -3.698 
5.250 1.000 -0.191 0.446 0.699 1.029 1.448 1.743 2.099 2.317 2.601 2.758 2.943 3.098 3.243 3.190 3.101 3.042 2.851 1.255 
5.250 1.260 -0.198 0.437 0.689 1.020 1.438 1.733 2.089 2.307 2.592 2.748 2.933 3.088 3.234 3.181 3.091 3.032 2.842 1.245 
5.250 1.580 -0.211 0.422 0.674 1.005 1.424 1.718 2.075 2.293 2.577 2.734 2.919 3.074 3.219 3.166 3.076 3.018 2.827 1.231 
5.250 2.000 -0.229 0.401 0.653 0.984 1.403 1.697 2.054 2.272 2.556 2.713 2.897 3.053 3.198 3.145 3.055 2.996 2.806 1.209 
5.250 2.510 -0.256 0.371 0.623 0.954 1.373 1.667 2.024 2.242 2.526 2.683 2.868 3.023 3.169 3.115 3.025 2.966 2.775 1.179 
5.250 3.160 -0.293 0.330 0.583 0.913 1.332 1.627 1.983 2.201 2.486 2.643 2.827 2.983 3.128 3.075 2.984 2.925 2.734 1.139 
5.250 3.980 -0.340 0.278 0.531 0.861 1.280 1.575 1.931 2.149 2.434 2.591 2.775 2.931 3.076 3.022 2.931 2.872 2.681 1.086 
5.250 5.010 -0.398 0.215 0.467 0.798 1.217 1.511 1.868 2.086 2.371 2.527 2.712 2.868 3.013 2.958 2.867 2.807 2.617 1.022 
5.250 6.310 -0.466 0.142 0.394 0.725 1.143 1.437 1.794 2.012 2.297 2.453 2.638 2.793 2.938 2.883 2.791 2.731 2.541 0.948 
5.250 7.940 -0.541 0.060 0.312 0.643 1.061 1.355 1.712 1.930 2.214 2.370 2.554 2.710 2.854 2.799 2.706 2.646 2.456 0.864 
5.250 10.000 -0.621 -0.029 0.224 0.554 0.972 1.266 1.623 1.840 2.124 2.280 2.463 2.619 2.762 2.707 2.613 2.552 2.363 0.774 
5.250 12.590 -0.706 -0.122 0.130 0.461 0.878 1.172 1.528 1.745 2.029 2.184 2.366 2.521 2.664 2.607 2.513 2.452 2.263 0.677 
5.250 15.850 -0.794 -0.219 0.033 0.364 0.781 1.073 1.429 1.646 1.928 2.082 2.263 2.418 2.559 2.502 2.407 2.345 2.158 0.576 
5.250 19.950 -0.883 -0.318 -0.066 0.264 0.680 0.972 1.327 1.542 1.823 1.976 2.156 2.309 2.449 2.391 2.295 2.233 2.047 0.471 
5.250 25.120 -0.974 -0.419 -0.168 0.161 0.576 0.867 1.221 1.435 1.715 1.866 2.043 2.195 2.333 2.273 2.177 2.115 1.931 0.362 
5.250 31.620 -1.066 -0.523 -0.271 0.057 0.470 0.760 1.112 1.325 1.602 1.751 1.925 2.075 2.210 2.149 2.052 1.990 1.808 0.249 
5.250 39.810 -1.160 -0.628 -0.377 -0.049 0.361 0.649 1.000 1.211 1.484 1.630 1.800 1.947 2.079 2.017 1.919 1.857 1.678 0.131 
5.250 50.120 -1.255 -0.735 -0.484 -0.158 0.250 0.535 0.884 1.091 1.360 1.503 1.668 1.811 1.939 1.875 1.776 1.714 1.538 0.008 
5.250 63.100 -1.352 -0.844 -0.594 -0.270 0.134 0.417 0.763 0.967 1.230 1.368 1.527 1.665 1.787 1.721 1.621 1.560 1.389 -0.122 
5.250 79.430 -1.451 -0.956 -0.707 -0.384 0.015 0.294 0.636 0.835 1.091 1.223 1.374 1.506 1.621 1.552 1.452 1.391 1.225 -0.259 
5.250 100.000 -1.553 -1.071 -0.823 -0.503 -0.110 0.165 0.502 0.695 0.942 1.067 1.207 1.332 1.437 1.365 1.264 1.203 1.045 -0.407 
5.250 125.890 -1.659 -1.190 -0.943 -0.627 -0.242 0.028 0.359 0.544 0.780 0.895 1.022 1.137 1.230 1.155 1.052 0.992 0.843 -0.568 
5.250 158.490 -1.770 -1.314 -1.069 -0.757 -0.382 -0.119 0.204 0.380 0.601 0.704 0.814 0.917 0.996 0.915 0.811 0.752 0.615 -0.744 
5.250 199.530 -1.886 -1.444 -1.201 -0.894 -0.532 -0.278 0.035 0.199 0.401 0.489 0.579 0.666 0.726 0.640 0.534 0.476 0.354 -0.940 
5.250 251.190 -2.011 -1.582 -1.342 -1.042 -0.696 -0.452 -0.151 -0.004 0.176 0.245 0.308 0.376 0.413 0.318 0.210 0.154 0.050 -1.162 
5.250 316.230 -2.146 -1.731 -1.493 -1.202 -0.876 -0.646 -0.361 -0.232 -0.082 -0.037 -0.007 0.036 0.044 -0.061 -0.171 -0.226 -0.306 -1.415 
5.250 398.110 -2.292 -1.891 -1.658 -1.377 -1.077 -0.864 -0.598 -0.494 -0.381 -0.367 -0.378 -0.366 -0.395 -0.512 -0.626 -0.678 -0.729 -1.707 
5.250 501.190 -2.455 -2.067 -1.839 -1.572 -1.303 -1.112 -0.871 -0.798 -0.731 -0.755 -0.819 -0.847 -0.922 -1.054 -1.172 -1.221 -1.235 -2.049 
5.250 630.960 -2.637 -2.263 -2.042 -1.791 -1.563 -1.399 -1.189 -1.155 -1.147 -1.218 -1.349 -1.426 -1.559 -1.711 -1.834 -1.879 -1.846 -2.454 
5.250 794.330 -2.844 -2.484 -2.271 -2.041 -1.864 -1.734 -1.564 -1.579 -1.644 -1.776 -1.990 -2.128 -2.336 -2.511 -2.641 -2.681 -2.590 -2.938 
5.250 1000.000 -3.082 -2.737 -2.534 -2.331 -2.217 -2.130 -2.009 -2.086 -2.244 -2.452 -2.770 -2.987 -3.287 -3.494 -3.632 -3.666 -3.500 -3.521 
5.500 1.000 -0.063 0.569 0.813 1.132 1.539 1.824 2.167 2.373 2.648 2.796 2.976 3.120 3.256 3.208 3.121 3.065 2.874 1.310 
5.500 1.260 -0.067 0.563 0.807 1.127 1.533 1.818 2.161 2.367 2.642 2.791 2.971 3.115 3.250 3.202 3.115 3.059 2.868 1.304 
5.500 1.580 -0.073 0.554 0.799 1.118 1.524 1.809 2.152 2.358 2.633 2.782 2.962 3.106 3.242 3.194 3.107 3.050 2.860 1.296 
5.500 2.000 -0.084 0.541 0.786 1.105 1.511 1.796 2.139 2.345 2.620 2.769 2.949 3.093 3.229 3.180 3.093 3.037 2.846 1.282 
5.500 2.510 -0.100 0.522 0.766 1.085 1.492 1.777 2.120 2.326 2.601 2.749 2.930 3.074 3.209 3.161 3.074 3.017 2.827 1.263 
5.500 3.160 -0.124 0.494 0.739 1.058 1.464 1.749 2.092 2.298 2.573 2.722 2.902 3.046 3.182 3.133 3.046 2.989 2.798 1.235 
5.500 3.980 -0.158 0.457 0.701 1.020 1.427 1.711 2.055 2.260 2.536 2.684 2.864 3.008 3.144 3.095 3.007 2.950 2.760 1.197 
5.500 5.010 -0.202 0.408 0.652 0.971 1.378 1.662 2.006 2.211 2.487 2.635 2.815 2.959 3.094 3.045 2.957 2.900 2.710 1.147 
5.500 6.310 -0.257 0.347 0.591 0.911 1.317 1.601 1.945 2.151 2.426 2.574 2.754 2.898 3.033 2.983 2.895 2.837 2.647 1.086 
5.500 7.940 -0.321 0.276 0.520 0.839 1.246 1.530 1.873 2.079 2.354 2.502 2.681 2.825 2.960 2.910 2.820 2.762 2.573 1.013 
5.500 10.000 -0.394 0.196 0.440 0.759 1.165 1.449 1.792 1.997 2.272 2.420 2.598 2.742 2.876 2.826 2.736 2.677 2.488 0.931 
5.500 12.590 -0.473 0.109 0.353 0.672 1.077 1.361 1.703 1.908 2.182 2.329 2.507 2.651 2.784 2.733 2.642 2.583 2.395 0.841 
5.500 15.850 -0.557 0.016 0.260 0.579 0.983 1.266 1.609 1.813 2.086 2.232 2.409 2.552 2.684 2.632 2.540 2.481 2.294 0.744 
5.500 19.950 -0.644 -0.081 0.163 0.481 0.885 1.168 1.509 1.713 1.985 2.130 2.305 2.447 2.577 2.524 2.432 2.372 2.186 0.642 
5.500 25.120 -0.734 -0.180 0.063 0.381 0.784 1.065 1.406 1.608 1.878 2.021 2.194 2.335 2.463 2.409 2.316 2.256 2.072 0.535 
5.500 31.620 -0.825 -0.282 -0.039 0.278 0.679 0.959 1.298 1.499 1.767 1.908 2.078 2.216 2.342 2.287 2.193 2.133 1.951 0.423 
5.500 39.810 -0.918 -0.387 -0.144 0.172 0.571 0.849 1.187 1.386 1.650 1.788 1.954 2.090 2.212 2.156 2.061 2.001 1.821 0.306 
5.500 50.120 -1.012 -0.493 -0.251 0.064 0.460 0.736 1.071 1.267 1.527 1.662 1.823 1.955 2.073 2.015 1.919 1.859 1.683 0.184 
5.500 63.100 -1.109 -0.602 -0.360 -0.047 0.345 0.618 0.951 1.143 1.397 1.528 1.682 1.810 1.922 1.861 1.765 1.705 1.534 0.054 
5.500 79.430 -1.208 -0.714 -0.473 -0.162 0.225 0.495 0.824 1.012 1.259 1.383 1.530 1.652 1.756 1.693 1.596 1.536 1.371 -0.083 
5.500 100.000 -1.310 -0.829 -0.589 -0.280 0.101 0.366 0.690 0.872 1.110 1.227 1.363 1.477 1.573 1.506 1.408 1.349 1.191 -0.231 
5.500 125.890 -1.416 -0.948 -0.709 -0.404 -0.031 0.229 0.547 0.721 0.948 1.055 1.178 1.283 1.367 1.296 1.197 1.138 0.989 -0.391 
5.500 158.490 -1.527 -1.072 -0.835 -0.534 -0.171 0.083 0.393 0.557 0.769 0.865 0.971 1.063 1.133 1.057 0.956 0.899 0.761 -0.568 
5.500 199.530 -1.644 -1.202 -0.967 -0.671 -0.321 -0.076 0.224 0.376 0.570 0.650 0.736 0.812 0.863 0.782 0.679 0.623 0.500 -0.764 
5.500 251.190 -1.769 -1.340 -1.108 -0.819 -0.485 -0.250 0.037 0.174 0.344 0.406 0.465 0.522 0.550 0.461 0.355 0.301 0.197 -0.985 
5.500 316.230 -1.903 -1.488 -1.259 -0.978 -0.664 -0.444 -0.172 -0.055 0.086 0.124 0.150 0.182 0.181 0.082 -0.026 -0.079 -0.159 -1.238 
5.500 398.110 -2.050 -1.649 -1.424 -1.154 -0.865 -0.662 -0.409 -0.317 -0.212 -0.206 -0.221 -0.220 -0.258 -0.369 -0.481 -0.531 -0.582 -1.530 
5.500 501.190 -2.213 -1.825 -1.605 -1.349 -1.092 -0.910 -0.682 -0.621 -0.563 -0.594 -0.662 -0.700 -0.785 -0.912 -1.027 -1.074 -1.088 -1.872 
5.500 630.960 -2.395 -2.021 -1.808 -1.568 -1.352 -1.197 -1.000 -0.978 -0.978 -1.057 -1.192 -1.279 -1.422 -1.568 -1.689 -1.732 -1.699 -2.277 
5.500 794.330 -2.602 -2.242 -2.037 -1.818 -1.652 -1.532 -1.375 -1.401 -1.475 -1.615 -1.832 -1.982 -2.198 -2.369 -2.496 -2.534 -2.443 -2.761 
5.500 1000.000 -2.840 -2.494 -2.299 -2.107 -2.005 -1.929 -1.820 -1.909 -2.075 -2.291 -2.613 -2.841 -3.150 -3.351 -3.487 -3.519 -3.353 -3.344 
5.750 1.000 0.061 0.687 0.924 1.232 1.626 1.901 2.230 2.424 2.690 2.830 3.006 3.138 3.264 3.221 3.137 3.082 2.892 1.361 
5.750 1.260 0.060 0.684 0.921 1.228 1.622 1.897 2.227 2.421 2.686 2.827 3.002 3.135 3.261 3.217 3.133 3.079 2.889 1.357 
5.750 1.580 0.057 0.679 0.916 1.223 1.617 1.892 2.222 2.416 2.681 2.822 2.997 3.130 3.255 3.212 3.128 3.074 2.884 1.352 
5.750 2.000 0.051 0.671 0.908 1.216 1.610 1.885 2.214 2.408 2.674 2.814 2.989 3.122 3.248 3.204 3.120 3.065 2.876 1.344 
5.750 2.510 0.042 0.660 0.896 1.204 1.598 1.873 2.202 2.396 2.662 2.802 2.978 3.110 3.236 3.192 3.108 3.053 2.864 1.332 
5.750 3.160 0.028 0.642 0.878 1.186 1.580 1.855 2.185 2.378 2.644 2.784 2.960 3.093 3.218 3.174 3.090 3.035 2.845 1.315 
5.750 3.980 0.006 0.617 0.853 1.161 1.555 1.830 2.160 2.353 2.619 2.759 2.934 3.067 3.192 3.149 3.064 3.009 2.819 1.289 
5.750 5.010 -0.024 0.582 0.818 1.126 1.520 1.795 2.124 2.318 2.584 2.724 2.899 3.032 3.157 3.113 3.028 2.973 2.783 1.254 
5.750 6.310 -0.064 0.536 0.772 1.080 1.474 1.748 2.078 2.272 2.537 2.677 2.852 2.985 3.110 3.066 2.980 2.925 2.735 1.207 
5.750 7.940 -0.116 0.478 0.714 1.022 1.416 1.690 2.020 2.213 2.479 2.618 2.793 2.926 3.050 3.006 2.920 2.864 2.675 1.147 
5.750 10.000 -0.178 0.409 0.646 0.953 1.347 1.621 1.950 2.143 2.408 2.548 2.722 2.854 2.978 2.933 2.847 2.791 2.602 1.077 
5.750 12.590 -0.248 0.331 0.567 0.875 1.268 1.541 1.871 2.063 2.328 2.467 2.640 2.772 2.895 2.849 2.762 2.706 2.518 0.995 
5.750 15.850 -0.326 0.245 0.481 0.788 1.181 1.454 1.783 1.975 2.238 2.376 2.549 2.680 2.802 2.756 2.668 2.611 2.424 0.905 
5.750 19.950 -0.409 0.153 0.389 0.695 1.087 1.360 1.688 1.879 2.142 2.279 2.449 2.580 2.700 2.653 2.564 2.507 2.321 0.808 
5.750 25.120 -0.495 0.056 0.292 0.598 0.989 1.260 1.587 1.778 2.038 2.174 2.342 2.471 2.590 2.541 2.452 2.394 2.210 0.704 
5.750 31.620 -0.585 -0.044 0.191 0.497 0.886 1.156 1.482 1.671 1.929 2.063 2.228 2.355 2.471 2.421 2.331 2.273 2.091 0.595 
5.750 39.810 -0.677 -0.147 0.088 0.393 0.779 1.048 1.372 1.559 1.814 1.945 2.107 2.231 2.344 2.292 2.201 2.143 1.964 0.479 
5.750 50.120 -0.771 -0.253 -0.018 0.285 0.669 0.936 1.258 1.442 1.693 1.820 1.977 2.098 2.206 2.153 2.060 2.003 1.827 0.358 
5.750 63.100 -0.867 -0.361 -0.127 0.175 0.555 0.819 1.138 1.318 1.564 1.686 1.837 1.954 2.056 2.001 1.907 1.850 1.678 0.230 
5.750 79.430 -0.966 -0.472 -0.239 0.061 0.436 0.696 1.012 1.188 1.426 1.543 1.685 1.796 1.891 1.833 1.739 1.682 1.516 0.093 
5.750 100.000 -1.068 -0.587 -0.355 -0.058 0.311 0.568 0.878 1.048 1.278 1.387 1.519 1.622 1.709 1.647 1.552 1.495 1.336 -0.055 
5.750 125.890 -1.174 -0.706 -0.475 -0.181 0.180 0.431 0.736 0.898 1.116 1.215 1.335 1.428 1.503 1.438 1.341 1.285 1.135 -0.215 
5.750 158.490 -1.285 -0.830 -0.600 -0.311 0.040 0.284 0.581 0.734 0.937 1.025 1.128 1.209 1.269 1.199 1.101 1.045 0.908 -0.391 
5.750 199.530 -1.401 -0.960 -0.733 -0.448 -0.110 0.126 0.413 0.553 0.738 0.811 0.893 0.959 1.000 0.924 0.823 0.769 0.647 -0.587 
5.750 251.190 -1.526 -1.098 -0.873 -0.596 -0.273 -0.049 0.226 0.351 0.513 0.566 0.622 0.668 0.687 0.603 0.500 0.448 0.343 -0.808 
5.750 316.230 -1.661 -1.246 -1.025 -0.755 -0.453 -0.242 0.017 0.122 0.255 0.285 0.307 0.329 0.318 0.224 0.119 0.068 -0.013 -1.061 
5.750 398.110 -1.808 -1.407 -1.189 -0.931 -0.654 -0.460 -0.220 -0.140 -0.044 -0.045 -0.064 -0.073 -0.121 -0.227 -0.336 -0.384 -0.435 -1.353 
5.750 501.190 -1.970 -1.583 -1.371 -1.125 -0.881 -0.708 -0.494 -0.444 -0.394 -0.433 -0.505 -0.553 -0.648 -0.769 -0.882 -0.927 -0.941 -1.695 
5.750 630.960 -2.152 -1.779 -1.573 -1.345 -1.140 -0.995 -0.812 -0.801 -0.810 -0.896 -1.034 -1.132 -1.285 -1.426 -1.544 -1.585 -1.552 -2.100 
5.750 794.330 -2.359 -2.000 -1.802 -1.595 -1.441 -1.330 -1.186 -1.224 -1.307 -1.454 -1.675 -1.835 -2.061 -2.227 -2.351 -2.387 -2.296 -2.584 
5.750 1000.000 -2.598 -2.252 -2.065 -1.884 -1.794 -1.727 -1.631 -1.731 -1.906 -2.130 -2.456 -2.694 -3.012 -3.209 -3.342 -3.372 -3.206 -3.168 
6.000 1.000 0.183 0.804 1.032 1.329 1.710 1.975 2.291 2.473 2.729 2.861 3.031 3.153 3.268 3.229 3.148 3.096 2.906 1.408 
6.000 1.260 0.183 0.802 1.030 1.327 1.708 1.973 2.290 2.471 2.727 2.859 3.030 3.151 3.266 3.228 3.146 3.094 2.904 1.406 
