GarciaEtAl2005SSlab_CanadaSHM6-trial modified from OpenQuake implementation, distance is rhypo. Log10 ground motion values in cgs units, PGV and Sa(T<0.1s) not valid
          14 31 18 : nmag, ndist, nperiod
          10.000 5.000 4.000 3.000 2.000 1.500 1.000 0.750 0.500 0.400 0.300 0.200 0.100 0.070 0.050 0.040 PGA PGV 
7.250 15.850 0.709 1.172 1.329 1.523 1.782 1.958 2.156 2.252 2.456 2.519 2.679 2.741 2.862 2.860 2.818 2.774 2.529 1.191 
7.250 19.950 0.695 1.151 1.308 1.502 1.760 1.935 2.133 2.228 2.431 2.493 2.653 2.714 2.834 2.832 2.790 2.746 2.501 1.166 
7.250 25.120 0.673 1.120 1.277 1.471 1.728 1.903 2.100 2.194 2.396 2.457 2.615 2.675 2.794 2.792 2.749 2.706 2.462 1.131 
7.250 31.620 0.640 1.078 1.235 1.428 1.684 1.858 2.055 2.147 2.347 2.407 2.563 2.621 2.739 2.736 2.693 2.650 2.407 1.083 
7.250 39.810 0.595 1.024 1.181 1.373 1.627 1.800 1.995 2.086 2.283 2.341 2.494 2.550 2.665 2.661 2.618 2.575 2.335 1.020 
7.250 50.120 0.538 0.957 1.113 1.304 1.556 1.727 1.920 2.009 2.203 2.257 2.406 2.459 2.570 2.565 2.522 2.479 2.242 0.940 
7.250 63.100 0.470 0.878 1.033 1.223 1.471 1.640 1.830 1.916 2.104 2.155 2.299 2.347 2.453 2.446 2.403 2.360 2.127 0.842 
7.250 79.430 0.390 0.787 0.942 1.130 1.373 1.539 1.726 1.807 1.989 2.034 2.170 2.214 2.313 2.304 2.260 2.218 1.990 0.728 
7.250 100.000 0.302 0.687 0.840 1.026 1.264 1.425 1.608 1.683 1.857 1.895 2.021 2.057 2.148 2.136 2.091 2.049 1.828 0.597 
7.250 125.890 0.205 0.578 0.730 0.912 1.143 1.299 1.476 1.543 1.706 1.735 1.849 1.875 1.955 1.939 1.893 1.852 1.640 0.448 
7.250 158.490 0.100 0.460 0.611 0.789 1.010 1.159 1.328 1.387 1.535 1.552 1.650 1.664 1.730 1.710 1.662 1.622 1.421 0.280 
7.250 199.530 -0.013 0.334 0.483 0.656 0.864 1.005 1.165 1.211 1.341 1.343 1.421 1.420 1.467 1.441 1.392 1.353 1.167 0.089 
7.250 251.190 -0.135 0.199 0.345 0.512 0.704 0.834 0.981 1.012 1.120 1.103 1.154 1.134 1.158 1.124 1.074 1.036 0.868 -0.128 
7.250 316.230 -0.268 0.053 0.196 0.354 0.526 0.643 0.775 0.786 0.864 0.824 0.842 0.797 0.793 0.749 0.696 0.660 0.516 -0.378 
7.250 398.110 -0.414 -0.106 0.033 0.180 0.327 0.427 0.539 0.526 0.567 0.497 0.473 0.398 0.357 0.301 0.244 0.211 0.096 -0.668 
7.250 501.190 -0.576 -0.282 -0.148 -0.014 0.101 0.179 0.267 0.223 0.218 0.110 0.034 -0.081 -0.168 -0.240 -0.300 -0.330 -0.409 -1.009 
7.250 630.960 -0.758 -0.477 -0.350 -0.233 -0.158 -0.107 -0.050 -0.133 -0.196 -0.352 -0.494 -0.658 -0.804 -0.895 -0.961 -0.987 -1.019 -1.413 
7.250 794.330 -0.965 -0.698 -0.579 -0.482 -0.458 -0.441 -0.424 -0.556 -0.692 -0.909 -1.134 -1.360 -1.579 -1.694 -1.767 -1.788 -1.761 -1.896 
7.250 1000.000 -1.203 -0.950 -0.841 -0.771 -0.811 -0.837 -0.869 -1.063 -1.291 -1.584 -1.914 -2.218 -2.530 -2.676 -2.757 -2.771 -2.671 -2.479 
7.500 1.000 0.826 1.320 1.469 1.651 1.895 2.060 2.243 2.324 2.516 2.568 2.720 2.768 2.876 2.878 2.838 2.796 2.554 1.260 
7.500 1.260 0.827 1.320 1.469 1.651 1.895 2.060 2.243 2.324 2.516 2.568 2.720 2.768 2.876 2.877 2.838 2.796 2.554 1.260 
7.500 1.580 0.828 1.320 1.469 1.651 1.895 2.060 2.243 2.324 2.515 2.568 2.720 2.768 2.875 2.877 2.837 2.796 2.553 1.260 
7.500 2.000 0.829 1.320 1.469 1.651 1.895 2.059 2.243 2.324 2.515 2.567 2.720 2.767 2.875 2.877 2.837 2.796 2.553 1.260 
7.500 2.510 0.830 1.320 1.469 1.651 1.895 2.059 2.243 2.324 2.515 2.567 2.720 2.767 2.875 2.877 2.837 2.795 2.553 1.259 
7.500 3.160 0.832 1.320 1.468 1.650 1.894 2.059 2.242 2.323 2.515 2.567 2.719 2.767 2.874 2.876 2.836 2.795 2.552 1.259 
7.500 3.980 0.833 1.319 1.468 1.650 1.894 2.058 2.242 2.322 2.514 2.566 2.718 2.766 2.874 2.875 2.836 2.794 2.552 1.258 
7.500 5.010 0.835 1.318 1.467 1.649 1.893 2.057 2.240 2.321 2.513 2.565 2.717 2.765 2.872 2.874 2.834 2.793 2.550 1.257 
7.500 6.310 0.837 1.317 1.465 1.647 1.891 2.055 2.239 2.320 2.511 2.563 2.715 2.763 2.870 2.872 2.832 2.791 2.548 1.255 
7.500 7.940 0.839 1.314 1.463 1.645 1.889 2.053 2.236 2.317 2.508 2.560 2.712 2.760 2.867 2.869 2.829 2.787 2.545 1.252 
7.500 10.000 0.839 1.310 1.459 1.641 1.885 2.049 2.232 2.313 2.504 2.556 2.708 2.755 2.862 2.864 2.824 2.782 2.540 1.248 
7.500 12.590 0.839 1.305 1.453 1.635 1.879 2.043 2.226 2.306 2.497 2.549 2.700 2.747 2.854 2.856 2.816 2.775 2.533 1.241 
7.500 15.850 0.836 1.296 1.444 1.626 1.869 2.033 2.216 2.296 2.487 2.538 2.689 2.736 2.842 2.844 2.804 2.762 2.521 1.231 
7.500 19.950 0.830 1.282 1.431 1.612 1.855 2.019 2.201 2.281 2.471 2.522 2.672 2.718 2.824 2.825 2.785 2.744 2.503 1.215 
7.500 25.120 0.818 1.263 1.411 1.592 1.834 1.997 2.179 2.259 2.447 2.497 2.646 2.692 2.797 2.798 2.758 2.716 2.476 1.192 
7.500 31.620 0.798 1.234 1.382 1.563 1.804 1.967 2.148 2.226 2.413 2.462 2.609 2.653 2.757 2.757 2.717 2.676 2.437 1.158 
7.500 39.810 0.768 1.195 1.343 1.523 1.762 1.924 2.104 2.181 2.365 2.412 2.557 2.599 2.701 2.701 2.660 2.619 2.382 1.111 
7.500 50.120 0.725 1.143 1.290 1.469 1.707 1.867 2.045 2.120 2.301 2.346 2.487 2.526 2.625 2.623 2.583 2.542 2.307 1.047 
7.500 63.100 0.670 1.077 1.224 1.402 1.636 1.794 1.970 2.042 2.219 2.260 2.396 2.432 2.525 2.523 2.481 2.441 2.210 0.966 
7.500 79.430 0.603 0.998 1.145 1.321 1.551 1.706 1.879 1.946 2.117 2.153 2.282 2.313 2.400 2.396 2.354 2.314 2.087 0.865 
7.500 100.000 0.523 0.907 1.053 1.226 1.451 1.602 1.770 1.833 1.996 2.024 2.145 2.168 2.248 2.240 2.198 2.158 1.938 0.745 
7.500 125.890 0.433 0.805 0.949 1.120 1.337 1.483 1.646 1.701 1.853 1.873 1.981 1.995 2.064 2.053 2.010 1.971 1.760 0.604 
7.500 158.490 0.333 0.692 0.835 1.002 1.209 1.349 1.504 1.550 1.688 1.697 1.789 1.792 1.847 1.831 1.786 1.748 1.548 0.442 
7.500 199.530 0.223 0.570 0.710 0.872 1.067 1.199 1.344 1.378 1.498 1.492 1.565 1.552 1.589 1.567 1.521 1.484 1.299 0.255 
7.500 251.190 0.103 0.437 0.575 0.730 0.909 1.030 1.164 1.182 1.280 1.255 1.302 1.270 1.284 1.255 1.207 1.172 1.004 0.041 
7.500 316.230 -0.029 0.292 0.427 0.574 0.733 0.841 0.959 0.958 1.027 0.978 0.992 0.936 0.922 0.883 0.832 0.799 0.654 -0.207 
7.500 398.110 -0.174 0.134 0.265 0.401 0.535 0.625 0.724 0.699 0.732 0.653 0.625 0.539 0.487 0.436 0.382 0.351 0.236 -0.496 
7.500 501.190 -0.335 -0.041 0.085 0.208 0.310 0.379 0.453 0.397 0.384 0.267 0.187 0.061 -0.036 -0.102 -0.160 -0.188 -0.267 -0.836 
7.500 630.960 -0.516 -0.236 -0.117 -0.011 0.052 0.094 0.137 0.042 -0.030 -0.194 -0.340 -0.515 -0.670 -0.756 -0.820 -0.844 -0.875 -1.239 
7.500 794.330 -0.723 -0.456 -0.345 -0.260 -0.248 -0.241 -0.237 -0.380 -0.525 -0.750 -0.979 -1.216 -1.445 -1.555 -1.625 -1.644 -1.617 -1.721 
7.500 1000.000 -0.961 -0.708 -0.607 -0.549 -0.600 -0.636 -0.682 -0.887 -1.124 -1.425 -1.759 -2.074 -2.395 -2.536 -2.614 -2.627 -2.526 -2.304 
7.750 1.000 0.936 1.424 1.564 1.733 1.960 2.112 2.278 2.343 2.518 2.557 2.698 2.728 2.820 2.824 2.786 2.747 2.510 1.272 
7.750 1.260 0.936 1.424 1.564 1.733 1.960 2.112 2.278 2.343 2.518 2.557 2.697 2.728 2.819 2.824 2.786 2.747 2.510 1.272 
7.750 1.580 0.937 1.424 1.564 1.733 1.960 2.112 2.278 2.343 2.518 2.557 2.697 2.728 2.819 2.824 2.786 2.747 2.510 1.272 
7.750 2.000 0.938 1.424 1.564 1.733 1.960 2.111 2.278 2.343 2.518 2.557 2.697 2.728 2.819 2.824 2.786 2.747 2.510 1.272 
7.750 2.510 0.940 1.424 1.564 1.732 1.960 2.111 2.278 2.343 2.518 2.557 2.697 2.728 2.819 2.824 2.786 2.747 2.510 1.272 
7.750 3.160 0.941 1.424 1.564 1.732 1.960 2.111 2.278 2.342 2.518 2.556 2.697 2.728 2.819 2.823 2.785 2.746 2.509 1.272 
7.750 3.980 0.943 1.423 1.563 1.732 1.959 2.111 2.277 2.342 2.517 2.556 2.696 2.727 2.818 2.823 2.785 2.746 2.509 1.271 
7.750 5.010 0.945 1.423 1.563 1.731 1.959 2.110 2.277 2.341 2.517 2.555 2.696 2.726 2.817 2.822 2.784 2.745 2.508 1.270 
7.750 6.310 0.947 1.422 1.562 1.730 1.958 2.109 2.276 2.340 2.516 2.554 2.694 2.725 2.816 2.821 2.783 2.744 2.507 1.269 
7.750 7.940 0.949 1.421 1.560 1.729 1.956 2.108 2.274 2.339 2.514 2.552 2.693 2.723 2.814 2.819 2.781 2.742 2.505 1.268 
7.750 10.000 0.951 1.418 1.558 1.727 1.954 2.105 2.272 2.336 2.511 2.550 2.690 2.720 2.811 2.816 2.778 2.739 2.502 1.265 
7.750 12.590 0.953 1.415 1.555 1.723 1.950 2.102 2.268 2.332 2.507 2.545 2.685 2.715 2.806 2.811 2.773 2.734 2.497 1.261 
7.750 15.850 0.954 1.410 1.550 1.718 1.945 2.096 2.262 2.326 2.501 2.539 2.678 2.708 2.799 2.803 2.765 2.726 2.490 1.255 
7.750 19.950 0.952 1.402 1.541 1.710 1.936 2.087 2.253 2.317 2.491 2.528 2.667 2.697 2.787 2.791 2.753 2.714 2.478 1.245 
7.750 25.120 0.947 1.389 1.529 1.697 1.923 2.073 2.239 2.302 2.475 2.512 2.650 2.679 2.769 2.772 2.734 2.695 2.460 1.230 
7.750 31.620 0.937 1.371 1.510 1.678 1.903 2.053 2.218 2.280 2.453 2.488 2.625 2.653 2.741 2.745 2.706 2.667 2.433 1.207 
7.750 39.810 0.919 1.344 1.484 1.651 1.875 2.024 2.188 2.249 2.419 2.454 2.588 2.615 2.701 2.704 2.665 2.627 2.394 1.174 
7.750 50.120 0.891 1.307 1.446 1.612 1.834 1.982 2.145 2.204 2.372 2.404 2.536 2.560 2.643 2.645 2.607 2.568 2.337 1.127 
7.750 63.100 0.851 1.257 1.395 1.561 1.780 1.926 2.086 2.143 2.307 2.336 2.463 2.484 2.564 2.564 2.526 2.487 2.260 1.063 
7.750 79.430 0.798 1.192 1.330 1.494 1.710 1.853 2.011 2.064 2.222 2.247 2.368 2.384 2.458 2.457 2.418 2.380 2.157 0.979 
7.750 100.000 0.731 1.114 1.251 1.413 1.623 1.763 1.916 1.965 2.115 2.134 2.246 2.256 2.323 2.319 2.279 2.242 2.025 0.874 
7.750 125.890 0.651 1.022 1.158 1.316 1.520 1.655 1.803 1.845 1.985 1.995 2.096 2.098 2.154 2.147 2.106 2.069 1.860 0.745 
7.750 158.490 0.558 0.917 1.051 1.206 1.400 1.529 1.670 1.703 1.830 1.829 1.915 1.905 1.948 1.936 1.894 1.858 1.660 0.592 
7.750 199.530 0.453 0.800 0.932 1.082 1.264 1.385 1.517 1.538 1.648 1.632 1.698 1.674 1.700 1.682 1.639 1.604 1.419 0.413 
7.750 251.190 0.337 0.670 0.801 0.944 1.111 1.221 1.341 1.347 1.434 1.401 1.442 1.398 1.401 1.377 1.331 1.298 1.131 0.204 
7.750 316.230 0.208 0.528 0.655 0.790 0.937 1.035 1.139 1.126 1.185 1.128 1.136 1.069 1.044 1.009 0.961 0.930 0.786 -0.040 
7.750 398.110 0.065 0.372 0.495 0.619 0.742 0.822 0.907 0.870 0.892 0.805 0.773 0.675 0.613 0.567 0.515 0.486 0.372 -0.327 
7.750 501.190 -0.095 0.198 0.316 0.427 0.518 0.577 0.637 0.570 0.546 0.422 0.337 0.200 0.093 0.031 -0.025 -0.050 -0.128 -0.664 
7.750 630.960 -0.276 0.004 0.116 0.210 0.261 0.292 0.322 0.216 0.134 -0.038 -0.188 -0.374 -0.540 -0.621 -0.682 -0.704 -0.735 -1.066 
7.750 794.330 -0.482 -0.215 -0.112 -0.039 -0.039 -0.041 -0.050 -0.206 -0.360 -0.593 -0.826 -1.074 -1.313 -1.418 -1.485 -1.503 -1.475 -1.548 
7.750 1000.000 -0.719 -0.467 -0.374 -0.327 -0.390 -0.436 -0.495 -0.711 -0.958 -1.267 -1.605 -1.931 -2.262 -2.398 -2.473 -2.484 -2.383 -2.129 
8.000 1.000 1.041 1.524 1.655 1.809 2.018 2.156 2.304 2.351 2.508 2.531 2.657 2.669 2.741 2.747 2.711 2.674 2.445 1.272 
8.000 1.260 1.042 1.524 1.655 1.809 2.018 2.156 2.304 2.351 2.508 2.531 2.657 2.669 2.741 2.747 2.711 2.674 2.445 1.272 
8.000 1.580 1.043 1.524 1.655 1.809 2.018 2.156 2.304 2.351 2.508 2.531 2.657 2.668 2.741 2.747 2.711 2.674 2.445 1.272 
8.000 2.000 1.044 1.524 1.655 1.809 2.018 2.156 2.304 2.351 2.508 2.531 2.656 2.668 2.741 2.747 2.711 2.674 2.445 1.271 
8.000 2.510 1.045 1.524 1.654 1.809 2.018 2.156 2.304 2.350 2.508 2.531 2.656 2.668 2.740 2.747 2.711 2.674 2.445 1.271 
8.000 3.160 1.046 1.523 1.654 1.809 2.018 2.155 2.304 2.350 2.507 2.530 2.656 2.668 2.740 2.747 2.711 2.674 2.445 1.271 
8.000 3.980 1.048 1.523 1.654 1.809 2.018 2.155 2.304 2.350 2.507 2.530 2.656 2.668 2.740 2.746 2.710 2.674 2.444 1.271 
8.000 5.010 1.050 1.523 1.654 1.808 2.017 2.155 2.303 2.350 2.507 2.530 2.655 2.667 2.739 2.746 2.710 2.673 2.444 1.271 
8.000 6.310 1.052 1.522 1.653 1.808 2.017 2.154 2.303 2.349 2.506 2.529 2.655 2.667 2.739 2.745 2.709 2.672 2.443 1.270 
8.000 7.940 1.055 1.522 1.653 1.807 2.016 2.153 2.302 2.348 2.505 2.528 2.654 2.665 2.737 2.744 2.708 2.671 2.442 1.269 
8.000 10.000 1.058 1.520 1.651 1.806 2.015 2.152 2.300 2.347 2.503 2.526 2.652 2.663 2.735 2.742 2.706 2.669 2.440 1.267 
8.000 12.590 1.060 1.518 1.649 1.804 2.012 2.150 2.298 2.344 2.501 2.524 2.649 2.661 2.732 2.739 2.703 2.666 2.437 1.265 
8.000 15.850 1.063 1.515 1.646 1.801 2.009 2.146 2.294 2.340 2.497 2.519 2.644 2.656 2.727 2.734 2.698 2.661 2.432 1.261 
8.000 19.950 1.064 1.511 1.641 1.796 2.004 2.141 2.289 2.335 2.491 2.513 2.637 2.649 2.720 2.726 2.690 2.653 2.425 1.255 
8.000 25.120 1.064 1.503 1.634 1.788 1.996 2.133 2.280 2.326 2.481 2.503 2.627 2.637 2.708 2.714 2.677 2.641 2.413 1.245 
8.000 31.620 1.060 1.492 1.622 1.776 1.983 2.120 2.267 2.312 2.466 2.487 2.610 2.620 2.689 2.695 2.659 2.622 2.395 1.230 
8.000 39.810 1.051 1.475 1.605 1.758 1.965 2.100 2.247 2.290 2.444 2.463 2.585 2.593 2.661 2.666 2.630 2.594 2.368 1.208 
8.000 50.120 1.036 1.449 1.580 1.732 1.937 2.072 2.217 2.259 2.410 2.428 2.547 2.554 2.620 2.624 2.588 2.552 2.327 1.175 
8.000 63.100 1.010 1.414 1.544 1.695 1.898 2.031 2.175 2.215 2.363 2.378 2.493 2.497 2.560 2.563 2.526 2.490 2.269 1.128 
8.000 79.430 0.972 1.365 1.494 1.645 1.844 1.975 2.116 2.153 2.296 2.308 2.418 2.418 2.476 2.478 2.440 2.405 2.187 1.063 
8.000 100.000 0.920 1.302 1.431 1.579 1.774 1.902 2.039 2.072 2.208 2.214 2.316 2.311 2.362 2.362 2.324 2.288 2.076 0.976 
8.000 125.890 0.853 1.223 1.351 1.497 1.685 1.809 1.941 1.968 2.095 2.093 2.185 2.171 2.213 2.210 2.171 2.136 1.931 0.864 
8.000 158.490 0.772 1.130 1.256 1.398 1.578 1.695 1.821 1.839 1.954 1.942 2.019 1.995 2.025 2.017 1.977 1.943 1.748 0.725 
8.000 199.530 0.675 1.021 1.145 1.283 1.451 1.561 1.678 1.685 1.782 1.757 1.815 1.777 1.790 1.777 1.736 1.703 1.521 0.557 
8.000 251.190 0.565 0.898 1.020 1.151 1.304 1.404 1.509 1.502 1.578 1.534 1.568 1.512 1.503 1.482 1.439 1.408 1.244 0.356 
8.000 316.230 0.440 0.760 0.879 1.002 1.136 1.223 1.313 1.287 1.335 1.268 1.271 1.191 1.154 1.124 1.078 1.049 0.907 0.118 
8.000 398.110 0.300 0.607 0.722 0.835 0.944 1.014 1.085 1.035 1.047 0.951 0.913 0.802 0.730 0.688 0.639 0.612 0.499 -0.163 
8.000 501.190 0.142 0.436 0.545 0.645 0.723 0.771 0.818 0.738 0.705 0.571 0.481 0.332 0.214 0.157 0.104 0.080 0.003 -0.498 
8.000 630.960 -0.037 0.243 0.346 0.429 0.467 0.489 0.505 0.386 0.295 0.114 -0.041 -0.239 -0.415 -0.491 -0.549 -0.569 -0.600 -0.897 
8.000 794.330 -0.242 0.024 0.120 0.181 0.169 0.157 0.134 -0.034 -0.198 -0.439 -0.677 -0.936 -1.185 -1.286 -1.350 -1.365 -1.338 -1.377 
8.000 1000.000 -0.479 -0.226 -0.141 -0.106 -0.182 -0.237 -0.309 -0.538 -0.794 -1.111 -1.453 -1.790 -2.132 -2.263 -2.336 -2.345 -2.243 -1.957 
