GarciaEtAl2005SSlab_CanadaSHM6-trial modified from OpenQuake implementation, distance is rhypo. Log10 ground motion values in cgs units, PGV and Sa(T<0.1s) not valid
5.000 316.230 -2.441 -2.107 -1.865 -1.565 -1.243 -1.012 -0.747 -0.621 -0.452 -0.426 -0.385 -0.364 -0.344 -0.461 -0.558 -0.605 -0.715 -1.799 
5.000 398.110 -2.587 -2.267 -2.029 -1.740 -1.444 -1.230 -0.984 -0.884 -0.751 -0.755 -0.756 -0.766 -0.783 -0.912 -1.013 -1.057 -1.138 -2.091 
5.000 501.190 -2.750 -2.444 -2.211 -1.935 -1.671 -1.478 -1.257 -1.188 -1.102 -1.144 -1.197 -1.246 -1.310 -1.454 -1.559 -1.600 -1.644 -2.434 
5.000 630.960 -2.932 -2.640 -2.413 -2.154 -1.931 -1.765 -1.575 -1.545 -1.517 -1.607 -1.726 -1.825 -1.947 -2.111 -2.221 -2.258 -2.255 -2.839 
5.000 794.330 -3.139 -2.861 -2.642 -2.404 -2.232 -2.101 -1.950 -1.968 -2.014 -2.165 -2.367 -2.528 -2.724 -2.912 -3.028 -3.061 -2.999 -3.323 
5.000 1000.000 -3.377 -3.113 -2.905 -2.694 -2.584 -2.497 -2.395 -2.475 -2.614 -2.840 -3.148 -3.387 -3.675 -3.894 -4.019 -4.045 -3.909 -3.906 
5.250 1.000 -0.243 0.312 0.562 0.892 1.298 1.586 1.913 2.121 2.422 2.556 2.753 2.882 3.033 2.968 2.886 2.832 2.609 1.058 
5.250 1.260 -0.251 0.303 0.552 0.882 1.288 1.576 1.903 2.111 2.412 2.546 2.743 2.872 3.023 2.958 2.876 2.822 2.599 1.048 
5.250 1.580 -0.263 0.288 0.538 0.867 1.274 1.561 1.889 2.096 2.397 2.531 2.728 2.857 3.008 2.943 2.861 2.807 2.584 1.034 
5.250 2.000 -0.282 0.267 0.517 0.846 1.252 1.540 1.867 2.074 2.376 2.510 2.707 2.835 2.986 2.921 2.839 2.785 2.562 1.012 
5.250 2.510 -0.309 0.237 0.487 0.816 1.222 1.509 1.837 2.044 2.345 2.479 2.676 2.805 2.955 2.890 2.808 2.754 2.532 0.981 
5.250 3.160 -0.345 0.196 0.446 0.775 1.181 1.469 1.796 2.003 2.304 2.438 2.634 2.763 2.913 2.848 2.766 2.712 2.490 0.940 
5.250 3.980 -0.393 0.144 0.394 0.723 1.129 1.416 1.743 1.950 2.251 2.385 2.581 2.709 2.859 2.794 2.712 2.658 2.436 0.887 
5.250 5.010 -0.451 0.081 0.331 0.660 1.066 1.352 1.679 1.886 2.186 2.320 2.515 2.643 2.793 2.728 2.646 2.592 2.370 0.823 
5.250 6.310 -0.518 0.008 0.257 0.586 0.992 1.278 1.605 1.811 2.111 2.244 2.439 2.567 2.716 2.651 2.569 2.514 2.293 0.748 
5.250 7.940 -0.593 -0.074 0.175 0.504 0.909 1.195 1.522 1.728 2.027 2.159 2.353 2.480 2.629 2.564 2.481 2.427 2.206 0.663 
5.250 10.000 -0.674 -0.163 0.087 0.415 0.820 1.106 1.431 1.637 1.935 2.067 2.260 2.386 2.534 2.468 2.386 2.332 2.112 0.572 
5.250 12.590 -0.759 -0.256 -0.007 0.322 0.725 1.011 1.336 1.541 1.838 1.968 2.161 2.286 2.433 2.366 2.284 2.230 2.011 0.475 
5.250 15.850 -0.846 -0.352 -0.103 0.225 0.627 0.912 1.236 1.440 1.736 1.865 2.056 2.180 2.325 2.258 2.176 2.122 1.904 0.373 
5.250 19.950 -0.936 -0.452 -0.203 0.124 0.526 0.810 1.133 1.336 1.629 1.757 1.946 2.069 2.212 2.145 2.062 2.008 1.792 0.267 
5.250 25.120 -1.027 -0.553 -0.305 0.022 0.422 0.705 1.027 1.228 1.519 1.646 1.832 1.952 2.093 2.025 1.943 1.889 1.674 0.157 
5.250 31.620 -1.119 -0.657 -0.408 -0.082 0.315 0.597 0.918 1.117 1.405 1.529 1.712 1.830 1.968 1.899 1.816 1.762 1.550 0.044 
5.250 39.810 -1.212 -0.762 -0.514 -0.189 0.206 0.486 0.805 1.001 1.286 1.407 1.586 1.701 1.835 1.765 1.682 1.628 1.419 -0.074 
5.250 50.120 -1.307 -0.869 -0.621 -0.298 0.094 0.372 0.688 0.882 1.162 1.279 1.452 1.563 1.693 1.622 1.538 1.485 1.279 -0.198 
5.250 63.100 -1.404 -0.978 -0.731 -0.409 -0.021 0.253 0.567 0.756 1.031 1.143 1.310 1.416 1.540 1.466 1.382 1.329 1.128 -0.328 
5.250 79.430 -1.503 -1.090 -0.844 -0.524 -0.141 0.130 0.440 0.624 0.891 0.998 1.156 1.256 1.373 1.297 1.212 1.160 0.964 -0.466 
5.250 100.000 -1.605 -1.205 -0.960 -0.643 -0.266 0.001 0.305 0.484 0.742 0.840 0.988 1.080 1.188 1.109 1.023 0.971 0.783 -0.614 
5.250 125.890 -1.711 -1.324 -1.080 -0.767 -0.398 -0.136 0.162 0.333 0.579 0.668 0.802 0.885 0.981 0.898 0.811 0.760 0.581 -0.775 
5.250 158.490 -1.822 -1.448 -1.206 -0.896 -0.538 -0.283 0.007 0.168 0.400 0.477 0.595 0.665 0.746 0.658 0.570 0.520 0.353 -0.952 
5.250 199.530 -1.939 -1.578 -1.338 -1.034 -0.689 -0.442 -0.162 -0.013 0.200 0.262 0.359 0.413 0.476 0.382 0.292 0.244 0.092 -1.148 
5.250 251.190 -2.064 -1.716 -1.479 -1.182 -0.852 -0.617 -0.349 -0.215 -0.026 0.017 0.088 0.123 0.162 0.060 -0.031 -0.078 -0.212 -1.369 
5.250 316.230 -2.198 -1.865 -1.630 -1.342 -1.032 -0.810 -0.558 -0.444 -0.284 -0.265 -0.227 -0.217 -0.207 -0.319 -0.413 -0.458 -0.568 -1.622 
5.250 398.110 -2.345 -2.025 -1.795 -1.517 -1.233 -1.028 -0.795 -0.706 -0.583 -0.594 -0.598 -0.619 -0.646 -0.770 -0.868 -0.910 -0.991 -1.915 
5.250 501.190 -2.507 -2.201 -1.977 -1.712 -1.460 -1.277 -1.068 -1.010 -0.933 -0.983 -1.039 -1.100 -1.173 -1.312 -1.414 -1.453 -1.497 -2.257 
5.250 630.960 -2.690 -2.397 -2.179 -1.931 -1.719 -1.563 -1.386 -1.367 -1.348 -1.446 -1.569 -1.679 -1.810 -1.969 -2.076 -2.111 -2.108 -2.662 
5.250 794.330 -2.897 -2.618 -2.408 -2.181 -2.020 -1.899 -1.761 -1.791 -1.845 -2.004 -2.210 -2.381 -2.586 -2.770 -2.883 -2.914 -2.852 -3.146 
5.250 1000.000 -3.135 -2.870 -2.671 -2.471 -2.373 -2.295 -2.206 -2.298 -2.445 -2.679 -2.991 -3.240 -3.538 -3.752 -3.874 -3.898 -3.762 -3.729 
5.500 1.000 -0.115 0.435 0.677 0.995 1.389 1.667 1.981 2.176 2.469 2.595 2.788 2.905 3.046 2.987 2.907 2.855 2.633 1.113 
5.500 1.260 -0.119 0.429 0.671 0.989 1.383 1.661 1.975 2.171 2.463 2.589 2.782 2.900 3.041 2.981 2.902 2.849 2.627 1.108 
5.500 1.580 -0.126 0.420 0.662 0.980 1.375 1.652 1.966 2.162 2.454 2.580 2.773 2.891 3.032 2.972 2.893 2.840 2.618 1.099 
5.500 2.000 -0.137 0.407 0.649 0.967 1.361 1.639 1.953 2.149 2.440 2.567 2.759 2.877 3.018 2.958 2.879 2.826 2.604 1.085 
5.500 2.510 -0.153 0.388 0.630 0.948 1.342 1.619 1.934 2.129 2.421 2.547 2.739 2.857 2.998 2.938 2.859 2.806 2.584 1.066 
5.500 3.160 -0.177 0.360 0.602 0.920 1.314 1.592 1.906 2.101 2.393 2.519 2.711 2.828 2.969 2.909 2.830 2.777 2.555 1.037 
5.500 3.980 -0.210 0.323 0.564 0.882 1.276 1.554 1.868 2.063 2.354 2.480 2.672 2.789 2.930 2.870 2.790 2.738 2.516 0.999 
5.500 5.010 -0.254 0.274 0.515 0.833 1.227 1.504 1.818 2.013 2.304 2.429 2.621 2.738 2.878 2.818 2.739 2.686 2.465 0.949 
5.500 6.310 -0.309 0.213 0.455 0.773 1.166 1.443 1.756 1.951 2.242 2.367 2.558 2.675 2.814 2.754 2.675 2.622 2.401 0.887 
5.500 7.940 -0.374 0.142 0.384 0.701 1.094 1.371 1.684 1.878 2.168 2.293 2.483 2.600 2.739 2.678 2.599 2.546 2.325 0.813 
5.500 10.000 -0.447 0.062 0.303 0.621 1.013 1.289 1.602 1.796 2.085 2.209 2.399 2.514 2.652 2.591 2.512 2.460 2.239 0.730 
5.500 12.590 -0.526 -0.025 0.216 0.533 0.925 1.200 1.513 1.706 1.994 2.117 2.305 2.420 2.557 2.496 2.416 2.364 2.145 0.639 
5.500 15.850 -0.610 -0.118 0.123 0.440 0.830 1.106 1.417 1.609 1.896 2.018 2.205 2.318 2.454 2.392 2.312 2.260 2.042 0.542 
5.500 19.950 -0.697 -0.215 0.026 0.342 0.732 1.006 1.317 1.508 1.793 1.913 2.098 2.210 2.343 2.281 2.202 2.149 1.933 0.439 
5.500 25.120 -0.786 -0.314 -0.074 0.242 0.630 0.903 1.212 1.402 1.684 1.803 1.985 2.095 2.227 2.164 2.084 2.032 1.817 0.331 
5.500 31.620 -0.877 -0.416 -0.176 0.139 0.524 0.796 1.104 1.292 1.571 1.688 1.867 1.974 2.103 2.039 1.959 1.907 1.694 0.218 
5.500 39.810 -0.970 -0.521 -0.281 0.033 0.416 0.686 0.992 1.177 1.453 1.566 1.741 1.846 1.971 1.906 1.825 1.774 1.564 0.101 
5.500 50.120 -1.065 -0.627 -0.388 -0.076 0.305 0.573 0.876 1.058 1.329 1.439 1.608 1.709 1.829 1.763 1.682 1.631 1.425 -0.022 
5.500 63.100 -1.162 -0.736 -0.497 -0.187 0.189 0.455 0.755 0.933 1.199 1.303 1.466 1.562 1.676 1.608 1.526 1.476 1.274 -0.152 
5.500 79.430 -1.261 -0.848 -0.610 -0.301 0.070 0.332 0.628 0.801 1.059 1.158 1.313 1.402 1.509 1.438 1.356 1.306 1.110 -0.290 
5.500 100.000 -1.363 -0.963 -0.726 -0.420 -0.055 0.202 0.494 0.661 0.910 1.001 1.145 1.227 1.325 1.251 1.168 1.118 0.930 -0.438 
5.500 125.890 -1.469 -1.082 -0.846 -0.544 -0.187 0.065 0.351 0.510 0.747 0.829 0.960 1.031 1.118 1.040 0.956 0.907 0.728 -0.598 
5.500 158.490 -1.580 -1.206 -0.972 -0.673 -0.327 -0.081 0.196 0.345 0.568 0.637 0.752 0.811 0.883 0.800 0.715 0.667 0.500 -0.775 
5.500 199.530 -1.697 -1.336 -1.104 -0.811 -0.477 -0.240 0.027 0.164 0.368 0.423 0.516 0.560 0.613 0.524 0.437 0.390 0.238 -0.971 
5.500 251.190 -1.821 -1.474 -1.245 -0.959 -0.641 -0.415 -0.160 -0.038 0.143 0.178 0.245 0.269 0.299 0.203 0.114 0.068 -0.065 -1.193 
5.500 316.230 -1.956 -1.622 -1.396 -1.118 -0.821 -0.608 -0.369 -0.267 -0.115 -0.104 -0.070 -0.071 -0.070 -0.176 -0.268 -0.311 -0.421 -1.445 
5.500 398.110 -2.103 -1.783 -1.561 -1.294 -1.021 -0.826 -0.606 -0.529 -0.414 -0.433 -0.441 -0.473 -0.509 -0.628 -0.722 -0.763 -0.844 -1.738 
5.500 501.190 -2.265 -1.959 -1.742 -1.489 -1.248 -1.075 -0.880 -0.833 -0.764 -0.822 -0.882 -0.953 -1.035 -1.170 -1.269 -1.306 -1.350 -2.080 
5.500 630.960 -2.447 -2.155 -1.945 -1.708 -1.508 -1.362 -1.198 -1.190 -1.180 -1.285 -1.412 -1.532 -1.673 -1.826 -1.931 -1.964 -1.961 -2.485 
5.500 794.330 -2.654 -2.376 -2.174 -1.958 -1.809 -1.697 -1.572 -1.613 -1.677 -1.843 -2.052 -2.235 -2.449 -2.627 -2.738 -2.767 -2.705 -2.969 
5.500 1000.000 -2.893 -2.628 -2.436 -2.247 -2.162 -2.093 -2.018 -2.121 -2.276 -2.518 -2.833 -3.094 -3.401 -3.610 -3.729 -3.751 -3.615 -3.552 
5.750 1.000 0.009 0.554 0.787 1.094 1.476 1.744 2.045 2.228 2.511 2.629 2.818 2.924 3.055 3.000 2.924 2.873 2.651 1.164 
5.750 1.260 0.007 0.550 0.784 1.091 1.473 1.741 2.042 2.225 2.508 2.626 2.814 2.921 3.052 2.997 2.920 2.870 2.648 1.161 
5.750 1.580 0.004 0.545 0.779 1.086 1.468 1.736 2.036 2.220 2.503 2.621 2.809 2.915 3.046 2.991 2.915 2.864 2.642 1.156 
5.750 2.000 -0.002 0.537 0.771 1.078 1.460 1.728 2.029 2.212 2.495 2.613 2.801 2.907 3.038 2.983 2.907 2.856 2.634 1.148 
5.750 2.510 -0.011 0.526 0.759 1.066 1.448 1.716 2.017 2.200 2.482 2.600 2.789 2.895 3.026 2.971 2.894 2.844 2.622 1.136 
5.750 3.160 -0.025 0.508 0.742 1.048 1.430 1.698 1.999 2.182 2.464 2.582 2.770 2.877 3.007 2.952 2.876 2.825 2.603 1.118 
5.750 3.980 -0.046 0.483 0.716 1.023 1.405 1.672 1.973 2.156 2.438 2.556 2.744 2.850 2.981 2.925 2.849 2.798 2.577 1.092 
5.750 5.010 -0.076 0.448 0.682 0.988 1.370 1.637 1.938 2.121 2.403 2.520 2.708 2.813 2.944 2.888 2.812 2.761 2.540 1.056 
5.750 6.310 -0.117 0.402 0.635 0.942 1.323 1.590 1.891 2.073 2.355 2.472 2.659 2.765 2.895 2.839 2.763 2.712 2.491 1.008 
5.750 7.940 -0.169 0.344 0.578 0.884 1.265 1.532 1.832 2.014 2.295 2.412 2.598 2.703 2.833 2.777 2.700 2.650 2.429 0.949 
5.750 10.000 -0.230 0.275 0.509 0.815 1.195 1.462 1.762 1.943 2.224 2.340 2.525 2.630 2.758 2.702 2.626 2.575 2.355 0.877 
5.750 12.590 -0.301 0.197 0.430 0.736 1.116 1.382 1.681 1.862 2.141 2.257 2.441 2.545 2.672 2.616 2.539 2.489 2.270 0.795 
5.750 15.850 -0.379 0.111 0.344 0.649 1.028 1.294 1.592 1.772 2.050 2.164 2.347 2.450 2.576 2.519 2.442 2.392 2.174 0.704 
5.750 19.950 -0.461 0.019 0.252 0.557 0.934 1.199 1.496 1.675 1.952 2.064 2.245 2.346 2.471 2.413 2.336 2.286 2.069 0.606 
5.750 25.120 -0.548 -0.078 0.155 0.459 0.835 1.099 1.395 1.573 1.847 1.957 2.136 2.235 2.357 2.299 2.222 2.172 1.957 0.501 
5.750 31.620 -0.637 -0.178 0.055 0.358 0.732 0.994 1.289 1.465 1.736 1.844 2.019 2.116 2.235 2.177 2.099 2.049 1.836 0.391 
5.750 39.810 -0.729 -0.281 -0.049 0.254 0.625 0.886 1.178 1.352 1.619 1.725 1.896 1.989 2.105 2.045 1.967 1.917 1.708 0.275 
5.750 50.120 -0.823 -0.386 -0.155 0.146 0.514 0.773 1.063 1.233 1.496 1.598 1.764 1.854 1.965 1.903 1.825 1.775 1.569 0.153 
5.750 63.100 -0.920 -0.495 -0.264 0.035 0.400 0.656 0.943 1.109 1.366 1.463 1.622 1.707 1.812 1.749 1.670 1.621 1.420 0.024 
5.750 79.430 -1.019 -0.606 -0.376 -0.079 0.280 0.533 0.816 0.978 1.227 1.318 1.469 1.548 1.646 1.580 1.500 1.452 1.256 -0.114 
5.750 100.000 -1.121 -0.721 -0.492 -0.197 0.156 0.404 0.682 0.837 1.078 1.161 1.302 1.373 1.461 1.392 1.312 1.264 1.076 -0.261 
5.750 125.890 -1.226 -0.840 -0.612 -0.321 0.024 0.267 0.539 0.687 0.915 0.989 1.116 1.178 1.255 1.182 1.100 1.053 0.874 -0.422 
5.750 158.490 -1.337 -0.964 -0.737 -0.451 -0.116 0.120 0.385 0.522 0.736 0.798 0.909 0.958 1.020 0.942 0.859 0.813 0.646 -0.598 
5.750 199.530 -1.454 -1.094 -0.870 -0.588 -0.266 -0.039 0.216 0.341 0.537 0.583 0.673 0.706 0.750 0.666 0.582 0.537 0.385 -0.794 
5.750 251.190 -1.579 -1.232 -1.010 -0.736 -0.429 -0.213 0.029 0.139 0.311 0.339 0.402 0.416 0.437 0.345 0.258 0.215 0.081 -1.016 
5.750 316.230 -1.713 -1.380 -1.162 -0.895 -0.609 -0.407 -0.180 -0.090 0.054 0.057 0.087 0.076 0.067 -0.034 -0.123 -0.164 -0.275 -1.269 
5.750 398.110 -1.860 -1.541 -1.326 -1.071 -0.810 -0.624 -0.418 -0.352 -0.245 -0.272 -0.284 -0.326 -0.372 -0.485 -0.577 -0.616 -0.697 -1.561 
5.750 501.190 -2.023 -1.717 -1.508 -1.265 -1.037 -0.873 -0.691 -0.656 -0.596 -0.661 -0.725 -0.806 -0.898 -1.027 -1.124 -1.160 -1.203 -1.903 
5.750 630.960 -2.205 -1.913 -1.710 -1.485 -1.296 -1.160 -1.009 -1.013 -1.011 -1.124 -1.254 -1.385 -1.535 -1.684 -1.786 -1.817 -1.815 -2.308 
5.750 794.330 -2.412 -2.134 -1.939 -1.735 -1.597 -1.495 -1.383 -1.436 -1.508 -1.682 -1.895 -2.088 -2.312 -2.485 -2.593 -2.620 -2.558 -2.792 
5.750 1000.000 -2.650 -2.386 -2.202 -2.024 -1.950 -1.891 -1.829 -1.943 -2.108 -2.357 -2.676 -2.947 -3.263 -3.467 -3.584 -3.604 -3.469 -3.375 
6.000 1.000 0.131 0.670 0.896 1.191 1.561 1.819 2.106 2.277 2.550 2.660 2.844 2.939 3.060 3.009 2.935 2.887 2.665 1.212 
