---
source: R[v4.3.3]::data.table[v1.15.4]::fwrite
creation_time_utc: 2024-04-22 16:44:35
schema:
  fields:
  - name: Hs
    type: integer
  - name: Hw
    type: numeric
  - name: NL
    type: numeric
  - name: Z500
    type: numeric
  - name: Z1000
    type: numeric
  - name: SID
    type: character
  - name: Go
    type: numeric
  - name: mo
    type: numeric
  - name: Ts
    type: numeric
  - name: VSo
    type: numeric
  - name: VS30
    type: numeric
  - name: UID
    type: character
  - name: Gravels
    type: numeric
  - name: Sands
    type: numeric
  - name: Fines
    type: numeric
  - name: Clays
    type: numeric
  - name: Silts
    type: numeric
  - name: Organic
    type: numeric
  - name: Water
    type: numeric
  - name: SP
    type: numeric
  - name: SM
    type: numeric
  - name: SC
    type: numeric
  - name: SW
    type: numeric
  - name: MH
    type: numeric
  - name: ML
    type: numeric
  - name: CH
    type: numeric
  - name: CL
    type: numeric
  - name: OH
    type: numeric
  - name: OL
    type: numeric
  - name: PT
    type: numeric
  - name: GW
    type: numeric
  - name: GP
    type: numeric
  - name: GM
    type: numeric
  - name: GC
    type: numeric
  - name: Go_Units
    type: character
  - name: Vs_Units
    type: character
  - name: SID
    type: character
  - name: POP
    type: numeric
  - name: POP_Units
    type: character
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: |2+

na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
Hs,Hw,NL,Z500,Z1000,SID,Go,mo,Ts,VSo,VS30,UID,Gravels,Sands,Fines,Clays,Silts,Organic,Water,SP,SM,SC,SW,MH,ML,CH,CL,OH,OL,PT,GW,GP,GM,GC,Go_Units,Vs_Units,SID,POP,POP_Units
10,0,10,7.1,37.1,04010CD,75.42,0.697,0.356,201.5,415.9,CH.CL.ML.OH.OL.PT.SM.SP,0,30,70,20,20,30,0,10,20,0,0,0,20,10,10,10,10,10,0,0,0,0,MPa,m/s,04010CD,100,kPa
10,2.5,10,3.4,12.9,03010C,59.05,0.366,0.292,177.7,463.9,CL.MH.OH.PT.SW,0,30,70,10,20,40,25,0,0,0,30,20,0,0,10,20,0,20,0,0,0,0,MPa,m/s,03010C,100,kPa
10,5,10,10.8,74.1,03010CD,61.87,0.379,0.303,171.8,439.1,CH.CL.MH.ML.OH.SM.SP.SW,0,30,70,40,20,10,50,10,10,0,10,10,10,30,10,10,0,0,0,0,0,0,MPa,m/s,03010CD,100,kPa
10,10,10,11,66.6,03010CD,45.38,0.252,0.33,166.5,403.4,MH.ML.OL.SM.SP,0,40,60,0,20,40,100,30,10,0,0,10,10,0,0,0,40,0,0,0,0,0,MPa,m/s,03010CD,100,kPa
11,0,11,11.3,83.2,03011CD,68.7,0.419,0.339,179.9,406.6,CH.CL.MH.ML.PT.SC.SM.SW,0,36,64,27,27,9,0,0,9,18,9,9,18,18,9,0,0,9,0,0,0,0,MPa,m/s,03011CD,100,kPa
11,2.75,11,4.2,15.8,04011CD,53.34,0.549,0.37,160,366.1,CH.MH.ML.OL.PT.SC.SM.SW,0,27,73,9,18,45,25,0,9,9,9,9,9,9,0,0,18,27,0,0,0,0,MPa,m/s,04011CD,100,kPa
11,5.5,11,206,6538.9,03011CD,47.52,0.303,0.347,163.5,381.1,CH.ML.OH.OL.PT.SC.SP.SW,0,45,55,9,9,36,50,9,0,9,27,0,9,9,0,9,18,9,0,0,0,0,MPa,m/s,03011CD,100,kPa
11,11,11,8.9,46.8,04011CD,53.17,0.532,0.42,168.9,345.3,CL.MH.ML.OH.OL.SM.SP,0,27,73,9,27,36,100,18,9,0,0,9,18,0,9,18,18,0,0,0,0,0,MPa,m/s,04011CD,100,kPa
