---
source: R[v4.3.3]::data.table[v1.15.4]::fwrite
creation_time_utc: 2024-04-22 16:44:08
schema:
  fields:
  - name: Hs
    type: integer
  - name: Hw
    type: numeric
  - name: NL
    type: numeric
  - name: Z500
    type: numeric
  - name: Z1000
    type: numeric
  - name: SID
    type: character
  - name: Go
    type: numeric
  - name: mo
    type: numeric
  - name: Ts
    type: numeric
  - name: VSo
    type: numeric
  - name: VS30
    type: numeric
  - name: UID
    type: character
  - name: Gravels
    type: numeric
  - name: Sands
    type: numeric
  - name: Fines
    type: numeric
  - name: Clays
    type: numeric
  - name: Silts
    type: numeric
  - name: Organic
    type: numeric
  - name: Water
    type: numeric
  - name: SP
    type: numeric
  - name: SM
    type: numeric
  - name: SC
    type: numeric
  - name: SW
    type: numeric
  - name: MH
    type: numeric
  - name: ML
    type: numeric
  - name: CH
    type: numeric
  - name: CL
    type: numeric
  - name: OH
    type: numeric
  - name: OL
    type: numeric
  - name: PT
    type: numeric
  - name: GW
    type: numeric
  - name: GP
    type: numeric
  - name: GM
    type: numeric
  - name: GC
    type: numeric
  - name: Go_Units
    type: character
  - name: Vs_Units
    type: character
  - name: SID
    type: character
  - name: POP
    type: numeric
  - name: POP_Units
    type: character
header: yes
sep: ','
sep2:
- ''
- '|'
- ''
eol: |2+

na.strings: ''
dec: '.'
qmethod: double
logical01: no
---
Hs,Hw,NL,Z500,Z1000,SID,Go,mo,Ts,VSo,VS30,UID,Gravels,Sands,Fines,Clays,Silts,Organic,Water,SP,SM,SC,SW,MH,ML,CH,CL,OH,OL,PT,GW,GP,GM,GC,Go_Units,Vs_Units,SID,POP,POP_Units
10,0,10,1.2,2.2,03010CD,50.1,0.395,0.323,174.7,401.5,CL.GW.ML.OH.OL.PT,20,0,80,10,10,60,0,0,0,0,0,0,10,0,10,30,10,20,20,0,0,0,MPa,m/s,03010CD,100,kPa
10,2.5,10,3.1,12.5,03010C,107.86,0.739,0.296,222,495.5,CH.GC.GM.MH.ML.OL.PT,40,0,60,10,20,30,25,0,0,0,0,10,10,10,0,0,10,20,0,0,20,20,MPa,m/s,03010C,100,kPa
10,5,10,3.9,20.4,03010C,124.3,0.544,0.259,232.4,544.2,GC.GM.GP.GW.ML.OH.OL,60,0,40,0,10,30,50,0,0,0,0,0,10,0,0,20,10,0,10,20,20,10,MPa,m/s,03010C,100,kPa
10,10,10,3.7,14.9,03010C,46.16,0.107,0.281,175.7,464.7,CH.GC.GM.GW.OH,30,0,70,20,0,50,100,0,0,0,0,0,0,20,0,50,0,0,10,0,10,10,MPa,m/s,03010C,100,kPa
11,0,11,2.9,11.2,03011C,73.42,0.247,0.276,177,465.9,CH.CL.GC.GW.MH.ML.OH.OL,27,0,73,27,18,27,0,0,0,0,0,9,9,9,18,18,9,0,18,0,0,9,MPa,m/s,03011C,100,kPa
11,2.75,11,2.2,7.5,03011C,102.85,0.376,0.266,233.3,499.3,CL.GC.GM.GP.GW.MH.OH.OL,55,0,45,9,9,27,25,0,0,0,0,9,0,0,9,18,9,0,18,9,18,9,MPa,m/s,03011C,100,kPa
11,5.5,11,3.5,14.6,03011CD,93.97,0.639,0.333,213.6,437.1,CH.GM.GP.GW.MH.OH.PT,45,0,55,9,9,36,50,0,0,0,0,9,0,9,0,27,0,9,9,18,18,0,MPa,m/s,03011CD,100,kPa
11,11,11,3,9.4,04011CD,56.18,0.445,0.364,180,366.3,CH.CL.GC.GM.ML.OH.OL.PT,27,0,73,27,9,36,100,0,0,0,0,0,9,18,9,18,9,9,0,0,9,18,MPa,m/s,04011CD,100,kPa
